Introduction,Header,Name,Account,Alias,BaseCurrency,AccountType,AnalysisPeriod,PerformanceMeasure
Introduction,Data,Golden Horse Global Macro Discretionary Fund,U8251256,,USD,Separate Trading Limit,"February 3, 2025 to February 7, 2025 (Daily)",TWR
Key Statistics,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Key Statistics,Header,BeginningNAV,EndingNAV,CumulativeReturn,5DayReturn,5DayReturnDateRange,10DayReturn,10DayReturnDateRange,BestReturn,BestReturnDate,WorstReturn,WorstReturnDate,MTM,Deposits & Withdrawals,Dividends,Interest,Fees & Commissions,Other,ChangeInNAV
Key Statistics,Data,66302109.02544817,66415115.766527504,0.170442151,0.170442151,20250203 - 20250207,,,0.07140134,20250205,0.003442332,20250203,63391.55,0,0,-472187.0256944,-3605.052042,525407.26881573,113006.74107933
Historical Performance Benchmark Comparison,MetaInfo,Analysis Period,"March 22, 2018 - February 7, 2025"
Historical Performance Benchmark Comparison,Header,Account,MTD,QTD,YTD,1 Year,3 Year,5 Year,Since Inception
Historical Performance Benchmark Comparison,Data,SPXTR,-0.226351743,2.552080187,2.552080187,23.310955219,40.259814545,94.821853151,149.321026707
Historical Performance Benchmark Comparison,Data,EFA,0.466935891,5.290305515,5.290305515,9.188952499,14.310638578,32.190157727,40.014128784
Historical Performance Benchmark Comparison,Data,VT,0.181713059,3.243105209,3.243105209,18.349094819,26.26732413,62.92155893,87.273504749
Historical Performance Benchmark Comparison,Data,U8251256,0.170442142,6.768238146,6.768238146,53.18941439,34.284181077,-61.535934651,< -2000000
Concentration,Data,Holdings,    SGOV,ISHARES 0-3 MONTH TREASURY B,Government,1363558.682772,0,1363558.682772,,,2.053084854
Concentration,Data,Holdings,CASH,Cash,Cash,3183711.848143601,-2248434.067378096,935277.780765505,4.347280847,32.970945219,1.408230295
Concentration,Data,Holdings,    Self,Cash,Cash,3183711.848143601,-370701.981616097,2813009.866527504,,,4.235496444
Concentration,Data,Holdings,    SGOV,ISHARES 0-3 MONTH TREASURY B,Government,0,-1877732.085762,-1877732.085762,,,-2.827266149
Concentration,Data,Holdings,B 03/27/25,B 03/27/25,Unclassified,856427.013,0,856427.013,1.16943019,-0,1.289506166
Concentration,Data,Holdings,    SGOV,ISHARES 0-3 MONTH TREASURY B,Government,856427.013,0,856427.013,,,1.289506166
Concentration,Data,Holdings,United States of America (Government) 0% 13-MAR-2025,United States of America (Government) 0% 13-MAR-2025,Unclassified,219562.510518,0,219562.510518,0.299807251,-0,0.330591173
Concentration,Data,Holdings,    SGOV,ISHARES 0-3 MONTH TREASURY B,Government,219562.510518,0,219562.510518,,,0.330591173
Concentration,Data,Holdings,NVDA,NVIDIA CORP,Technology,129840,0,129840,0.177293352,-0,0.195497664
Concentration,Data,Holdings,NVDA  260116C00110000,NVDA 16JAN26 110 C,Technology,37067.9,0,37067.9,0.050615313,-0,0.055812445
Concentration,Data,Holdings,NVDA  250207C00126000,NVDA 07FEB25 126 C,Technology,0,-3840,-3840,0,0.056309603,-0.005781816
Concentration,Data,Holdings,NVDA  250207P00120000,NVDA 07FEB25 120 P,Technology,0,0,0,0,-0,0
Concentration,Data,Holdings,NVDA  250207P00119000,NVDA 07FEB25 119 P,Technology,0,0,0,0,-0,0
Concentration,Data,Holdings,Total,,,73234556.49663956,-6819440.730112096,66415115.76652747,100,100,100
Concentration,Header,SubSection,AssetClass,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Asset Class Allocation,Fixed Income,94.983325471,92.676562917,-2.306762554,-0,-0,0
Concentration,Data,Asset Class Allocation,Other Assets,0,0,0,-0,66.972745178,66.972745178
Concentration,Data,Asset Class Allocation,Equities,0.249900816,2.976156235,2.726255419,1.025252225,0.056309603,-0.968942622
Concentration,Data,Asset Class Allocation,Cash,4.766773712,4.347280847,-0.419492865,98.974747775,32.970945219,-66.003802556
Concentration,Data,Asset Class Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Sector,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Sector Allocation,Unclassified,0,95.424810488,95.424810488,-0,66.972745178,66.972745178
Concentration,Data,Sector Allocation,Cash,4.766773712,4.347280847,-0.419492865,98.974747775,32.970945219,-66.003802556
Concentration,Data,Sector Allocation,Technology,0.249900816,0.227908665,-0.021992151,1.025252225,0.056309603,-0.968942622
Concentration,Data,Sector Allocation,Government,94.983325471,0,-94.983325471,-0,-0,0
Concentration,Data,Sector Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Region,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Region Allocation,North America,95.265060918,92.593243781,-2.671817138,98.249551404,32.931115489,-65.318435915
Concentration,Data,Region Allocation,Asia,4.734919163,4.31822961,-0.416689553,1.746172117,0.095904458,-1.650267659
Concentration,Data,Region Allocation,Not Available,0,3.088508443,3.088508443,-0,66.972745178,66.972745178
Concentration,Data,Region Allocation,Europe,0.000019919,0.000018166,-0.000001753,0.004276479,0.000234876,-0.004041603
Concentration,Data,Region Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Country,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Country Allocation,United States,95.265060918,92.593243781,-2.671817138,98.249551354,32.931115486,-65.318435868
Concentration,Data,Country Allocation,Hong Kong,4.593916459,4.189635641,-0.404280818,1.745914667,0.095890318,-1.650024349
Concentration,Data,Country Allocation,Not Available,0,3.088508443,3.088508443,-0,66.972745178,66.972745178
Concentration,Data,Country Allocation,Japan,0.082324471,0.075079627,-0.007244843,0.000257438,0.000014139,-0.000243299
Concentration,Data,Country Allocation,Singapore,0.058678233,0.053514342,-0.005163891,0.000000012,0.000000001,-0.000000011
Concentration,Data,Country Allocation,Eurozone,0.000019919,0.000018166,-0.000001753,0.00427647,0.000234875,-0.004041595
Concentration,Data,Country Allocation,Mexico,0,0,0,0.00000005,0.000000003,-0.000000047
Concentration,Data,Country Allocation,Switzerland,0,0,0,0.000000009,0,-0.000000008
Concentration,Data,Country Allocation,Sweden,0,0,-0,-0,-0,0
Concentration,Data,Country Allocation,Canada,0,0,-0,-0,-0,0
Concentration,Data,Country Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,FinancialInstrument,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Financial Instrument Allocation,Treasury Bills,0,89.588054474,89.588054474,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Unclassified,0,0,0,-0,66.972745178,66.972745178
Concentration,Data,Financial Instrument Allocation,Bonds,0,3.088508443,3.088508443,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Stocks,0.194401356,2.925540922,2.731139567,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Cash,4.766773712,4.347280847,-0.419492865,98.974747775,32.970945219,-66.003802556
Concentration,Data,Financial Instrument Allocation,Options,0.055499461,0.050615313,-0.004884148,1.025252225,0.056309603,-0.968942622
Concentration,Data,Financial Instrument Allocation,ETFs,94.983325471,0,-94.983325471,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Type,LongAmount,LongPercent,ShortAmount,ShortPercent,GrossAmount,GrossPercent,NetAmount,NetPercent
Concentration,Data,Exposure,Unparsed,63605945.90000001,95.770285372,-3840,-0.005781816,63609785.90000001,95.776067189,63602105.90000001,95.764503556
Concentration,Data,Exposure,Parsed,70050844.64849596,105.474249107,-4571006.662734,-6.882479402,74621851.31122996,112.35672851,65479837.985761955,98.591769705
ESG,MetaInfo,Analysis Period,"February 7, 2025"
ESG,Header,SubSection,Category,Score
ESG,Data,RatingsSummary,ESG,7
ESG,Data,RatingsSummary,Controversies,1
ESG,Data,RatingsSummary,Combined,4
ESG,Data,RatingsSummary,Environmental,7
ESG,Data,RatingsSummary,Resource Use,9
ESG,Data,RatingsSummary,Emissions,8
ESG,Data,RatingsSummary,Environmental Innovation,3
ESG,Data,RatingsSummary,Social,8
ESG,Data,RatingsSummary,Workforce,9
ESG,Data,RatingsSummary,Human Rights,5
ESG,Data,RatingsSummary,Community,8
ESG,Data,RatingsSummary,Product Responsibility,7
ESG,Data,RatingsSummary,Governance,9
ESG,Data,RatingsSummary,Management,9
ESG,Data,RatingsSummary,Shareholders,8
ESG,Data,RatingsSummary,CSR Strategy,7
ESG,Data,RatingsSummary,Coverage Ratio,5.882352941
ESG,Header,SubSection,Symbol,Description,Weight (%),ESG,Controversies,Combined,Environmental,Social,Governance
ESG,Data,HoldingsAnalysis,NVDA,NVIDIA CORP,0.259573546,7,1,4,7,8,9
Allocation by Asset Class,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Allocation by Asset Class,Header,Date,Equities,Fixed Income,Cash,NAV
Allocation by Asset Class,Data,20250203,137182.45,63394812,2772396.914335541,66304391.36433554
Allocation by Asset Class,Data,20250204,142796.05,63407448,2779591.785580127,66329835.835580125
Allocation by Asset Class,Data,20250205,155823.8,63407448,2813924.427409018,66377196.22740902
Allocation by Asset Class,Data,20250206,161300.3,63420084,2814535.516761473,66395919.81676147
Allocation by Asset Class,Data,20250207,163067.9,63439038,2813009.866527504,66415115.766527504
Allocation by Financial Instrument,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Allocation by Financial Instrument,Header,Date,ETFs,Options,Stocks,Cash,NAV
Allocation by Financial Instrument,Data,20250203,63394812,20522.45,116660,2772396.914335541,66304391.36433554
Allocation by Financial Instrument,Data,20250204,63407448,24146.05,118650,2779591.785580127,66329835.835580125
Allocation by Financial Instrument,Data,20250205,63407448,30993.8,124830,2813924.427409018,66377196.22740902
Allocation by Financial Instrument,Data,20250206,63420084,32620.3,128680,2814535.516761473,66395919.81676147
Allocation by Financial Instrument,Data,20250207,63439038,33227.9,129840,2813009.866527504,66415115.766527504
Allocation and Performance by Region,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Allocation and Performance by Region,Header,Allocation by Region,Ending NAV,Ending %,MTD NAV,MTD %
Allocation and Performance by Region,Data,Asia,3155896.1558292587,4.751773928879902,1096.6881322930567,-0.006281160354958126
Allocation and Performance by Region,Data,China,0.0,0.0,0.0,0.0
Allocation and Performance by Region,Data,Hong Kong,3061721.8969180086,4.60997750524299,-223.18769780686125,-0.008034999827383205
Allocation and Performance by Region,Data,Japan,54983.267997246614,0.08278728021875645,1188.0488693872248,0.0016535603837301046
Allocation and Performance by Region,Data,Singapore,39190.99091400348,0.059009143418154386,131.82696071288228,1.0027908869439904E-4
Allocation and Performance by Region,Data,Europe,-2.713567169635,-4.085767431580099E-6,0.004204540214999941,1.3164258956256821E-8
Allocation and Performance by Region,Data,Eurozone,-2.7135658933999998,-4.085765509976883E-6,0.004204227200000243,1.316378365940777E-8
Allocation and Performance by Region,Data,Sweden,3.0591865E-5,4.6061600054332764E-11,3.246149999999979E-7,4.126628162474226E-13
Allocation and Performance by Region,Data,Switzerland,-3.18681E-5,-4.798320326961046E-11,-1.159999999999833E-8,6.26340339128396E-14
Allocation and Performance by Region,Data,North America,6.325922232426541E7,95.24823015688753,109627.7098551318,0.0062811471906787375
Allocation and Performance by Region,Data,Canada,3.4983500000000006E-6,5.26740028926236E-12,3.270000000000013E-8,4.052175423950586E-14
Allocation and Performance by Region,Data,Mexico,-1.86082908E-4,-2.8018156085754164E-10,2.0977440000000125E-6,3.6316951392858906E-12
Allocation and Performance by Region,Data,United States,6.3259222324448E7,95.24823015716244,109627.70985300094,0.0062811471870150015
Allocation and Performance by Region,Data,Total,6.6415115766527504E7,100.0,110724.40219197422,0.16699407069971084
Allocation and Performance by Region,Header,Performance by Region,MTD MTM,MTD %
Allocation and Performance by Region,Data,Asia,0.0,-0.00851997793758219
Allocation and Performance by Region,Data,China,0.0,0.0
Allocation and Performance by Region,Data,Hong Kong,0.0,-0.010730935054714674
Allocation and Performance by Region,Data,Japan,0.0,0.0020200381956936297
Allocation and Performance by Region,Data,Singapore,0.0,1.9114783167406557E-4
Allocation and Performance by Region,Data,Europe,0.0,-1.4244895263360036E-7
Allocation and Performance by Region,Data,Eurozone,0.0,-1.4244949664288242E-7
Allocation and Performance by Region,Data,Sweden,0.0,6.217248937900877E-13
Allocation and Performance by Region,Data,Switzerland,0.0,-5.551115123125783E-14
Allocation and Performance by Region,Data,North America,63391.55,0.17897740054551026
Allocation and Performance by Region,Data,Canada,0.0,8.881784197001252E-14
Allocation and Performance by Region,Data,Mexico,0.0,-1.5099033134902129E-12
Allocation and Performance by Region,Data,United States,63391.55,0.17897740054693134
Allocation and Performance by Region,Data,Total,63391.549999999996,0.17044215144945696
Allocation and Performance by Sector,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Allocation and Performance by Sector,Header,Allocation by Sector,Ending NAV,Ending %,MTD NAV,MTD %
Allocation and Performance by Sector,Data,Broad,0.0,0.0,0.0,0.0
Allocation and Performance by Sector,Data,Government,6.3439038E7,95.51897526311711,44226.0,-0.0928095606848256
Allocation and Performance by Sector,Data,Industrial,0.0,0.0,0.0,0.0
Allocation and Performance by Sector,Data,Technology,163067.9,0.24552829294650488,25885.45000000001,0.03863030749302696
Allocation and Performance by Sector,Data,Total Sector,6.36021059E7,95.76450355606362,70111.45000000298,-0.0541792531917884
Allocation and Performance by Sector,Data,Cash,2813009.866527505,4.235496443936384,40612.95219196472,0.054179253191782156
Allocation and Performance by Sector,Data,Total,6.6415115766527504E7,100.0,110724.40219197422,0.16699407069971084
Allocation and Performance by Sector,Header,Performance by Sector,MTD MTM,MTD %
Allocation and Performance by Sector,Data,Broad,0.0,0.0
Allocation and Performance by Sector,Data,Government,44373.7,0.06172628406377889
Allocation and Performance by Sector,Data,Industrial,0.0,0.0
Allocation and Performance by Sector,Data,Technology,19017.85,0.028657347147387213
Allocation and Performance by Sector,Data,Total Sector,63391.55,0.09039678338966795
Allocation and Performance by Sector,Data,Cash,0.0,0.07998281500818383
Allocation and Performance by Sector,Data,Total,63391.549999999996,0.17044215144945696
Time Period Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Time Period Benchmark Comparison,Header,Date,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,U8251256,U8251256Return
Time Period Benchmark Comparison,Data,02/03/25,SPXTR,-0.754782095,EFA,-1.173649672,VT,-0.784670026,U8251256,0.003442332
Time Period Benchmark Comparison,Data,02/04/25,SPXTR,0.72309226,EFA,1.16204827,VT,0.932400932,U8251256,0.038375243
Time Period Benchmark Comparison,Data,02/05/25,SPXTR,0.391815444,EFA,0.971976774,VT,0.527878588,U8251256,0.07140134
Time Period Benchmark Comparison,Data,02/06/25,SPXTR,0.364382288,EFA,0.475059382,VT,0.328191664,U8251256,0.028207864
Time Period Benchmark Comparison,Data,02/07/25,SPXTR,-0.939779875,EFA,-0.945626478,VT,-0.809617272,U8251256,0.028911339
Cumulative Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Cumulative Benchmark Comparison,Header,Date,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,U8251256,U8251256Return
Cumulative Benchmark Comparison,Data,02/03/25,SPXTR,-0.754782095,EFA,-1.173649672,VT,-0.784670026,U8251256,0.003442332
Cumulative Benchmark Comparison,Data,02/04/25,SPXTR,-0.037147606,EFA,-0.025239778,VT,0.140414636,U8251256,0.041818896
Cumulative Benchmark Comparison,Data,02/05/25,SPXTR,0.354522288,EFA,0.946491671,VT,0.669034443,U8251256,0.113250096
Cumulative Benchmark Comparison,Data,02/06/25,SPXTR,0.720196393,EFA,1.426047451,VT,0.999421822,U8251256,0.141489905
Cumulative Benchmark Comparison,Data,02/07/25,SPXTR,-0.226351743,EFA,0.466935891,VT,0.181713059,U8251256,0.170442151
Risk Measures Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Risk Measures Benchmark Comparison,Header,RiskRatio,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,Account,AccountReturn
Risk Measures Benchmark Comparison,Data,Ending VAMI:,SPXTR,997.736482566,EFA,1004.66935891,VT,1001.817130586,U8251256,1001.704421514
Risk Measures Benchmark Comparison,Data,Max Drawdown:,SPXTR,0.939779875,EFA,1.173649672,VT,0.809617272,U8251256,0
Risk Measures Benchmark Comparison,Data,Peak-To-Valley:,SPXTR,20250206 - 20250207,EFA,Start - 20250203,VT,20250206 - 20250207,U8251256,-
Risk Measures Benchmark Comparison,Data,Recovery:,SPXTR,Ongoing,EFA,2 Days,VT,Ongoing,U8251256,-
Risk Measures Benchmark Comparison,Data,Sharpe Ratio:,SPXTR,-1.424161621,EFA,1.352896663,VT,0.513509495,U8251256,13.097060253
Risk Measures Benchmark Comparison,Data,Sortino Ratio:,SPXTR,-1.740431647,EFA,1.926010204,VT,0.708498583,U8251256,50.288939908
Risk Measures Benchmark Comparison,Data,Standard Deviation:,SPXTR,0.671233198,EFA,0.974110569,VT,0.709842626,U8251256,0.021959939
Risk Measures Benchmark Comparison,Data,Downside Deviation:,SPXTR,0.549257169,EFA,0.684249198,VT,0.514483638,U8251256,0.005719163
Risk Measures Benchmark Comparison,Data,Correlation:,SPXTR,0.591153669,EFA,0.741687638,VT,0.641596308,U8251256,-
Risk Measures Benchmark Comparison,Data,Beta:,SPXTR,0.019340072,EFA,0.016720294,VT,0.019848647,U8251256,-
Risk Measures Benchmark Comparison,Data,Alpha:,SPXTR,0.049356928,EFA,0.042822754,VT,0.045209205,U8251256,-
Risk Measures Benchmark Comparison,Data,Mean Return:,SPXTR,-0.043054396,EFA,0.097961655,VT,0.038836777,U8251256,0.034067624
Risk Measures Benchmark Comparison,Data,Positive Periods:,SPXTR,3 (60),EFA,3 (60),VT,3 (60),U8251256,5 (100)
Risk Measures Benchmark Comparison,Data,Negative Periods:,SPXTR,2 (40),EFA,2 (40),VT,2 (40),U8251256,0 (0.00%)
Performance Attribution vs. S&P 500,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Performance Attribution vs. S&P 500,Header,SubSection,Sector,AccountContributionToReturn,BM_ContributionToReturn,ContributionToReturnDifference
Performance Attribution vs. S&P 500,Data,Contribution To Return,Basic Materials,0,0.009106589,-0.009106589
Performance Attribution vs. S&P 500,Data,Contribution To Return,Broad,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Consumer Cyclicals,0,-0.371071879,0.371071879
Performance Attribution vs. S&P 500,Data,Contribution To Return,Consumer Non-Cyc,0,0.020800535,-0.020800535
Performance Attribution vs. S&P 500,Data,Contribution To Return,Education,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Energy,0,0.035406172,-0.035406172
Performance Attribution vs. S&P 500,Data,Contribution To Return,Financials,0,0.054200541,-0.054200541
Performance Attribution vs. S&P 500,Data,Contribution To Return,Government,0.061726284,0,0.061726284
Performance Attribution vs. S&P 500,Data,Contribution To Return,Healthcare,0,-0.033807248,0.033807248
Performance Attribution vs. S&P 500,Data,Contribution To Return,Industrials,0,-0.086542105,0.086542105
Performance Attribution vs. S&P 500,Data,Contribution To Return,Institutions,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Real Estate,0,0.026165624,-0.026165624
Performance Attribution vs. S&P 500,Data,Contribution To Return,Technology,0.028657347,0.35462546,-0.325968113
Performance Attribution vs. S&P 500,Data,Contribution To Return,Telecomm,0,-0.238102695,0.238102695
Performance Attribution vs. S&P 500,Data,Contribution To Return,Utilities,0,0.009366001,-0.009366001
Performance Attribution vs. S&P 500,Data,Contribution To Return,Cash,0.079982815,0,0.079982815
Performance Attribution vs. S&P 500,Data,Contribution To Return,Fund Cash,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Unclassified,0,0,0
Performance Attribution vs. S&P 500,Header,SubSection,Sector,Allocation,Selection,Total
Performance Attribution vs. S&P 500,Data,Attribution Effect,Basic Materials,-0.009106589,0,-0.009106589
Performance Attribution vs. S&P 500,Data,Attribution Effect,Broad,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Consumer Cyclicals,0.371073295,0,0.371073295
Performance Attribution vs. S&P 500,Data,Attribution Effect,Consumer Non-Cyc,-0.020800538,0,-0.020800538
Performance Attribution vs. S&P 500,Data,Attribution Effect,Education,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Energy,-0.035406179,0,-0.035406179
Performance Attribution vs. S&P 500,Data,Attribution Effect,Financials,-0.054200565,0,-0.054200565
Performance Attribution vs. S&P 500,Data,Attribution Effect,Government,0,0.042661998,0.042661998
Performance Attribution vs. S&P 500,Data,Attribution Effect,Healthcare,0.033807296,0,0.033807296
Performance Attribution vs. S&P 500,Data,Attribution Effect,Industrials,0.086542129,0,0.086542129
Performance Attribution vs. S&P 500,Data,Attribution Effect,Institutions,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Real Estate,-0.026165624,0,-0.026165624
Performance Attribution vs. S&P 500,Data,Attribution Effect,Technology,0.082729494,0.020774434,0.103503929
Performance Attribution vs. S&P 500,Data,Attribution Effect,Telecomm,0.238103158,0,0.238103158
Performance Attribution vs. S&P 500,Data,Attribution Effect,Utilities,-0.009366002,0,-0.009366002
Performance Attribution vs. S&P 500,Data,Attribution Effect,Cash,0,0.079974195,0.079974195
Performance Attribution vs. S&P 500,Data,Attribution Effect,Fund Cash,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Unclassified,0,0,0
Performance by Asset Class,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Performance by Asset Class,Header,Date,Equities,Fixed Income,Cash
Performance by Asset Class,Data,20250203,-0.011971867,-0.004926091,0.020340289
Performance by Asset Class,Data,20250204,0.008466408,0.019057561,0.010851274
Performance by Asset Class,Data,20250205,0.021249623,0,0.050151718
Performance by Asset Class,Data,20250206,0.008250574,0.019036658,0.000920631
Performance by Asset Class,Data,20250207,0.002662212,0.028546935,-0.002297807
Performance by Asset Class,Data,Total,0.028657347,0.061726284,0.079982815
Performance by Financial Instrument,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Performance by Financial Instrument,Header,Date,ETFs,Options,Stocks,Cash
Performance by Financial Instrument,Data,20250203,-0.004926091,-0.006828742,-0.005143124,0.020340289
Performance by Financial Instrument,Data,20250204,0.019057561,0.005465098,0.00300131,0.010851274
Performance by Financial Instrument,Data,20250205,0,0.011932549,0.009317074,0.050151718
Performance by Financial Instrument,Data,20250206,0.019036658,0.00245039,0.005800185,0.000920631
Performance by Financial Instrument,Data,20250207,0.028546935,0.000915116,0.001747095,-0.002297807
Performance by Financial Instrument,Data,Total,0.061726284,0.013934253,0.014722828,0.079982815
Performance by Symbol,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Performance by Symbol,Header,Symbol,Description,FinancialInstrument,Sector,AvgWeight,Return,Contribution,Unrealized_P&L,Realized_P&L,Open
Performance by Symbol,Data,DIA,SPDR DJIA TRUST,ETFs,Broad,0,0,0,0.00,0.00,No
Performance by Symbol,Data,SGOV,ISHARES 0-3 MONTH TREASURY B,ETFs,Government,95.573988027,0.064607476,0.061726284,"40,959.90",0.00,Yes
Performance by Symbol,Data,Total ETFs,,,,95.573988027,0.064607476,0.061726284,"40,959.90",0.00,
Performance by Symbol,Data,NVDA  250131C00126000,NVDA 31JAN25 126 C,Options,Technology,0,0,0,0.00,"2,635.35",No
Performance by Symbol,Data,NVDA  250131P00115000,NVDA 31JAN25 115 P,Options,Technology,0,0,0,0.00,"3,297.77",No
Performance by Symbol,Data,NVDA  250131P00119000,NVDA 31JAN25 119 P,Options,Technology,0,0,0,0.00,"2,727.84",No
Performance by Symbol,Data,NVDA  250207C00126000,NVDA 07FEB25 126 C,Options,Technology,-0.00303861,259.857230917,-0.004177912,"-2,772.91",0.00,Yes
Performance by Symbol,Data,NVDA  250207P00119000,NVDA 07FEB25 119 P,Options,Technology,-0.003930408,-100,0.006181181,"2,027.06",0.00,Yes
Performance by Symbol,Data,NVDA  250207P00120000,NVDA 07FEB25 120 P,Options,Technology,-0.002240575,-100,0.003467312,853.84,0.00,Yes
Performance by Symbol,Data,NVDA  260116C00110000,NVDA 16JAN26 110 C,Options,Technology,0.04786439,17.862957075,0.008463916,"6,210.95",0.00,Yes
Performance by Symbol,Data,Total Options,,,,0.039870242,38.779128575,0.013934253,"6,318.94","8,660.96",
Performance by Symbol,Data,BILI,BILIBILI INC-SPONSORED ADR,Stocks,Technology,0,0,0,0.00,0.00,No
Performance by Symbol,Data,CAT,CATERPILLAR INC,Stocks,Industrials,0,0,0,0.00,0.00,No
Performance by Symbol,Data,NVDA,NVIDIA CORP,Stocks,Technology,0.18355777,8.13692013,0.014722828,"4,695.72",0.00,Yes
Performance by Symbol,Data,Total Stocks,,,,0.18355777,8.13692013,0.014722828,"4,695.72",0.00,
Performance by Symbol,Data,CAD,Canadian Dollar,Cash,Cash,0,1.638606023,0,,,Yes
Performance by Symbol,Data,CHF,Swiss Franc,Cash,Cash,-0,0.127562642,-0,,,Yes
Performance by Symbol,Data,EUR,Euro,Cash,Cash,-0.000004078,3.605120681,-0.000000142,,,Yes
Performance by Symbol,Data,HKD,Hong Kong Dollar,Cash,Cash,4.618160992,-0.231885054,-0.010730935,,,Yes
Performance by Symbol,Data,JPY,Japanese Yen,Cash,Cash,0.081668847,2.498111261,0.002020038,,,Yes
Performance by Symbol,Data,MXN,Mexican Peso,Cash,Cash,-0,0.541893317,-0,,,Yes
Performance by Symbol,Data,SEK,Swedish Krona,Cash,Cash,0,1.354066083,0,,,Yes
Performance by Symbol,Data,SGD,Singapore Dollar,Cash,Cash,0.059111255,0.323945521,0.000191148,,,Yes
Performance by Symbol,Data,USD,United States Dollar,Cash,Cash,-0.556409866,-14.639077712,0.088792661,,,Yes
Performance by Symbol,Data,Fees,Fees,Cash,Cash,-,-,-0.000284054,,,-
Performance by Symbol,Data,Total Cash,,,,4.20258396,1.921754298,0.079982815,,,
Performance by Symbol,Data,Total,,,,100,0.170442151,0.170442151,"51,974.56","8,660.96",
Performance by Long Short,MetaInfo,Analysis Period,"February 3, 2025 - February 7, 2025"
Performance by Long Short,Header,Long/Short,Symbol,Description,Sector,FinancialInstrument,AvgWeight,Return,Contribution,Unrealized_P&L,Realized_P&L,Open
Performance by Long Short,Data,Long,DIA,SPDR DJIA TRUST,Broad,ETFs,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Total Broad,,,,,0,0,0,0.00,0.00,
Performance by Long Short,Data,Long,SGOV,ISHARES 0-3 MONTH TREASURY B,Government,ETFs,95.573988027,0.064607476,0.061726284,"40,959.90",0.00,Yes
Performance by Long Short,Data,Total Government,,,,,95.573988027,0.064607476,0.061726284,"40,959.90",0.00,
Performance by Long Short,Data,Long,CAT,CATERPILLAR INC,Industrials,Stocks,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Total Industrials,,,,,0,0,0,0.00,0.00,
Performance by Long Short,Data,Long,BILI,BILIBILI INC-SPONSORED ADR,Technology,Stocks,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Long,NVDA,NVIDIA CORP,Technology,Stocks,0.18355777,8.13692013,0.014722828,"4,695.72",0.00,Yes
Performance by Long Short,Data,Long,NVDA  260116C00110000,NVDA 16JAN26 110 C,Technology,Options,0.04786439,17.862957075,0.008463916,"6,210.95",0.00,Yes
Performance by Long Short,Data,Total Technology,,,,,0.231422161,10.155689018,0.02318689,"10,906.67",0.00,
Performance by Long Short,Data,Long,CAD,Canadian Dollar,Cash,Cash,0,1.638606023,0,,,Yes
Performance by Long Short,Data,Long,HKD,Hong Kong Dollar,Cash,Cash,4.618160992,-0.231885054,-0.010730935,,,Yes
