DATE,NAV (USD),CASH INJECTION,DAILY P&L,Daily Return,Weekly P&L,Weekly Return,MTD Change,MTD %,Cal,LTD ROR%,YTD Change,YTD ROR%,Annualised Return,Annualised Volatility,30 Days P&L,30 Days Return,90 Days P&L,90 Days Return,252 Days P&L,252 Days Return,Sharpe Ratio,Sortino Ratio,Value at Risk 95%(30days),Value at Risk 95%(90days),Value at Risk 95%(252days),Value at Risk 99%(252days),CAGR,Excess Return,Negative Excess Returns,Square of (Negative Excess Returns),Trailing 252D Sharpe,Trailing 252D Sortino,Trailing 252D Annualised Return,Trailing 252D Annualised Volatility
2022-08-09,19421357.65,0.0,-353640.78,-1.79,-292810.23,-1.48,-341115.92,-1.72,0.48,-51.88,-45167378.68,-69.94,-17.85,56.18,3482365.84,21.85,-10636367.05,-35.38,-40798271.72,-67.45,-0.39,-0.46,-0.05,-0.09,-0.06,-0.1,-28.78,-1.8,-1.8,0.0,-1.06,-1.22,-76.17,0.76
2022-08-10,20764542.8,0.0,1343185.15,6.92,1050374.92,5.33,1002069.23,5.08,0.51,-48.68,-43824193.53,-67.86,-14.62,56.33,5850193.3,39.22,-10997111.18,-34.62,-39392479.01,-65.16,-0.33,-0.39,-0.04,-0.09,-0.06,-0.1,-26.58,6.9,0.0,0.0,-0.96,-1.11,-69.16,0.76
2022-08-11,20261309.67,0.0,-503233.13,-2.42,547141.79,2.78,498836.1,2.53,0.5,-50.24,-44327426.66,-68.64,-15.71,56.3,5411698.19,36.44,-9473526.19,-31.86,-40179181.36,-66.15,-0.35,-0.41,-0.04,-0.09,-0.06,-0.1,-27.58,-2.44,-2.44,0.0,-1.0,-1.16,-72.0,0.76
2022-08-12,21491860.99,0.0,1230551.32,6.07,1777693.11,9.02,1729387.42,8.76,0.53,-46.96,-43096875.34,-66.74,-12.88,56.41,7187239.91,50.25,-6583644.72,-23.44,-39563808.01,-65.34,-0.3,-0.36,-0.04,-0.09,-0.06,-0.1,-25.38,6.06,0.0,0.0,-0.96,-1.12,-69.54,0.76
2022-08-15,21836224.09,0.0,344363.1,1.6,344363.1,1.6,2073750.52,10.5,0.54,-46.15,-42752512.24,-66.21,-12.12,56.37,7106452.82,48.25,-6445862.4,-22.79,-39403092.76,-65.15,-0.29,-0.34,-0.04,-0.09,-0.06,-0.1,-24.81,1.59,0.0,0.0,-0.96,-1.11,-68.98,0.76
2022-08-16,21672124.21,0.0,-164099.88,-0.75,180263.22,0.84,1909650.64,9.67,0.54,-46.41,-42916612.12,-66.46,-12.44,56.32,6927026.15,46.98,-6188907.13,-22.21,-39461647.07,-65.21,-0.29,-0.35,-0.04,-0.09,-0.06,-0.1,-24.94,-0.77,-0.77,0.0,-0.96,-1.11,-69.14,0.76
2022-08-17,20930156.84,0.0,-741967.37,-3.42,-561704.15,-2.61,1167683.27,5.92,0.52,-47.85,-43658579.49,-67.61,-13.99,56.31,6232990.35,42.42,-5168892.17,-19.81,-39936220.92,-65.88,-0.32,-0.38,-0.04,-0.09,-0.06,-0.1,-25.83,-3.44,-3.44,0.0,-0.98,-1.14,-71.05,0.76
2022-08-18,21153670.12,0.0,223513.28,1.07,-338190.87,-1.57,1391196.55,7.05,0.53,-47.44,-43435066.21,-67.26,-13.47,56.26,6400677.24,43.4,-5172777.37,-19.65,-40228307.09,-66.51,-0.31,-0.37,-0.04,-0.09,-0.06,-0.1,-25.53,1.05,0.0,0.0,-1.01,-1.17,-72.93,0.76
2022-08-19,19985787.52,0.0,-1167882.6,-5.52,-1506073.47,-7.0,223313.95,1.14,0.5,-49.93,-44602948.81,-69.07,-15.97,56.34,4349411.78,27.83,-7995492.08,-28.57,-41796291.02,-69.04,-0.35,-0.42,-0.05,-0.09,-0.06,-0.1,-27.12,-5.54,-5.54,0.0,-1.11,-1.28,-80.68,0.76
2022-08-22,17322083.93,-1170000.0,-1493703.59,-7.47,-1493703.59,-7.47,-1270389.64,-6.42,0.46,-53.74,-46096652.4,-71.38,-19.35,56.51,3534411.05,23.65,-8124826.73,-30.52,-43100202.23,-71.06,-0.41,-0.49,-0.05,-0.09,-0.06,-0.1,-29.66,-7.49,-7.49,0.01,-1.19,-1.37,-87.12,0.77
2022-08-23,17412590.4,0.0,90506.47,0.52,-1403197.12,-6.99,-1179883.17,-5.93,0.46,-53.76,-46006145.93,-71.23,-19.08,56.46,4295614.01,30.13,-8034755.48,-30.15,-43026045.56,-70.93,-0.41,-0.48,-0.05,-0.09,-0.06,-0.1,-29.64,0.51,0.0,0.0,-1.18,-1.37,-86.69,0.77
2022-08-24,17583492.33,0.0,170901.93,0.98,-1232295.19,-6.08,-1008981.24,-5.01,0.46,-53.55,-45835244.0,-70.95,-18.6,56.41,4468685.96,31.43,-8118263.36,-30.14,-42969102.87,-70.73,-0.4,-0.47,-0.05,-0.09,-0.06,-0.1,-29.45,0.97,0.0,0.0,-1.17,-1.35,-85.99,0.77
2022-08-25,18626854.82,0.0,1043362.49,5.93,-188932.7,-0.51,34381.25,0.63,0.49,-51.27,-44791881.51,-69.23,-15.87,56.5,5619007.31,40.28,-7849589.71,-28.07,-41976385.41,-69.03,-0.35,-0.42,-0.05,-0.09,-0.06,-0.1,-27.85,5.92,0.0,0.0,-1.09,-1.27,-80.18,0.77
2022-08-26,16276188.93,0.0,-2350665.89,-12.62,-2539598.59,-13.07,-2316284.64,-12.07,0.43,-57.18,-47142547.4,-73.11,-21.56,57.08,2391118.83,15.42,-9580379.82,-35.71,-44338104.17,-72.95,-0.45,-0.53,-0.07,-0.09,-0.07,-0.12,-31.92,-12.64,-12.64,0.02,-1.24,-1.43,-92.83,0.78
2022-08-29,15822611.45,0.0,-453577.48,-2.79,-453577.48,-2.79,-2769862.12,-14.52,0.42,-58.2,-47596124.88,-73.86,-22.79,57.06,2261656.43,14.67,-8216115.54,-32.99,-44570433.28,-73.56,-0.47,-0.55,-0.07,-0.09,-0.07,-0.12,-32.61,-2.8,-2.8,0.0,-1.27,-1.46,-95.08,0.78
2022-08-30,15091725.76,0.0,-730885.69,-4.62,-1184463.17,-7.28,-3500747.81,-18.47,0.4,-59.94,-48327010.57,-75.07,-24.83,57.09,145518.27,-0.03,-6721474.44,-29.9,-45215155.23,-74.73,-0.51,-0.6,-0.07,-0.09,-0.07,-0.12,-33.84,-4.64,-4.64,0.0,-1.32,-1.53,-99.49,0.78
2022-08-31,14672064.6,0.0,-419661.16,-2.78,-1604124.33,-9.86,-3920408.97,-20.74,0.39,-61.11,-48746671.73,-75.76,-26.04,57.07,-958945.43,-6.77,-7245431.68,-32.15,-45667210.31,-75.45,-0.53,-0.62,-0.07,-0.09,-0.07,-0.12,-34.67,-2.8,-2.8,0.0,-1.36,-1.57,-102.35,0.78
2022-09-01,14543861.13,0.0,-128203.47,-0.87,-1732327.8,-10.65,-128203.47,-0.87,0.39,-61.34,-48874875.2,-75.97,-26.39,57.02,-1867791.0,-11.69,-5554208.87,-26.99,-45424725.57,-75.44,-0.53,-0.63,-0.07,-0.09,-0.07,-0.12,-34.8,-0.89,-0.89,0.0,-1.36,-1.57,-102.31,0.78
2022-09-02,14007360.16,0.0,-536500.97,-3.69,-2268828.77,-13.95,-664704.44,-4.53,0.38,-62.44,-49411376.17,-76.86,-28.0,57.02,-1844792.35,-12.15,-6263468.24,-30.25,-45918273.82,-76.32,-0.56,-0.66,-0.07,-0.09,-0.07,-0.12,-35.59,-3.7,-3.7,0.0,-1.4,-1.62,-105.89,0.78
2022-09-05,14007877.5,0.0,517.34,0.0,517.34,0.0,-664187.1,-4.53,0.38,-62.0,-49410858.83,-76.86,-27.95,56.97,-1604915.45,-10.89,-8151836.66,-35.89,-45808901.19,-76.26,-0.56,-0.66,-0.07,-0.09,-0.07,-0.12,-35.2,-0.01,-0.01,0.0,-1.4,-1.61,-105.62,0.78
2022-09-06,13522766.94,0.0,-485110.56,-3.46,-484593.22,-3.46,-1149297.66,-7.84,0.37,-63.32,-49895969.39,-77.66,-29.45,56.96,-1299901.19,-9.73,-6177107.3,-30.83,-46799769.75,-77.37,-0.59,-0.69,-0.07,-0.09,-0.07,-0.12,-36.16,-3.48,-3.48,0.0,-1.46,-1.68,-110.34,0.78
2022-09-07,14482093.29,0.0,959326.35,7.09,474733.13,3.39,-189971.31,-1.3,0.4,-60.38,-48936643.04,-76.08,-26.23,57.11,-2463467.57,-14.65,-5708199.3,-27.62,-45595230.07,-75.61,-0.53,-0.63,-0.07,-0.09,-0.07,-0.12,-33.87,7.08,0.0,0.0,-1.36,-1.57,-102.65,0.79
2022-09-08,14682868.12,0.0,200774.83,1.39,675507.96,4.82,10803.52,0.07,0.41,-59.45,-48735868.21,-75.75,-25.56,57.07,-2957566.13,-16.67,-5663492.38,-27.15,-44429755.53,-74.67,-0.52,-0.61,-0.07,-0.09,-0.07,-0.12,-33.14,1.37,0.0,0.0,-1.31,-1.51,-98.88,0.79
2022-09-09,15850670.14,0.0,1167802.02,7.95,1843309.98,13.16,1178605.54,8.03,0.44,-55.74,-47568066.19,-73.82,-21.97,57.27,-2741803.43,-14.37,-6202920.43,-27.13,-41884445.84,-71.67,-0.45,-0.54,-0.07,-0.09,-0.07,-0.12,-30.43,7.94,0.0,0.0,-1.16,-1.35,-87.45,0.79
2022-09-12,16507373.04,0.0,656702.9,4.14,656702.9,4.14,1835308.44,12.51,0.46,-54.18,-46911363.29,-72.74,-20.1,57.29,-2060517.23,-10.72,-3291009.08,-15.95,-41257680.07,-70.52,-0.42,-0.5,-0.07,-0.08,-0.07,-0.12,-29.31,4.13,0.0,0.0,-1.1,-1.29,-83.39,0.79
2022-09-13,13661201.98,0.0,-2846171.06,-17.24,-2189468.16,-13.82,-1010862.62,-6.89,0.38,-61.93,-49757534.35,-77.44,-27.71,58.37,-4263167.24,-23.62,-5516740.93,-28.32,-44661557.29,-75.96,-0.54,-0.64,-0.1,-0.09,-0.07,-0.13,-34.85,-17.26,-17.26,0.03,-1.31,-1.51,-102.09,0.81
2022-09-14,14157886.37,0.0,496684.39,3.64,-1692783.77,-10.69,-514178.23,-3.5,0.39,-60.62,-49260849.96,-76.62,-26.05,58.37,-4953275.18,-25.48,-3168314.61,-18.28,-44462222.02,-75.27,-0.51,-0.61,-0.1,-0.08,-0.07,-0.13,-33.81,3.62,0.0,0.0,-1.27,-1.47,-99.22,0.81
2022-09-15,13380943.73,0.0,-776942.64,-5.49,-2469726.41,-15.59,-1291120.87,-8.8,0.37,-63.14,-50037792.6,-77.9,-28.43,58.43,-6027011.48,-30.58,-4228041.47,-23.92,-45081422.82,-76.53,-0.56,-0.66,-0.1,-0.08,-0.07,-0.13,-35.68,-5.5,-5.5,0.0,-1.33,-1.54,-104.31,0.81
2022-09-16,13096363.03,0.0,-284580.7,-2.13,-2754307.11,-17.39,-1575701.57,-10.74,0.36,-63.79,-50322373.3,-78.37,-29.32,58.4,-5447804.85,-29.08,-4014678.08,-23.52,-44957018.09,-76.79,-0.57,-0.67,-0.1,-0.08,-0.07,-0.13,-36.13,-2.14,-2.14,0.0,-1.35,-1.56,-105.39,0.81
2022-09-19,13279335.22,0.0,182972.19,1.4,182972.19,1.4,-1392729.38,-9.49,0.37,-63.5,-50139401.11,-78.07,-28.66,58.35,-5325663.21,-28.31,-3766142.48,-22.17,-42557804.42,-75.03,-0.56,-0.66,-0.1,-0.08,-0.07,-0.13,-35.85,1.38,0.0,0.0,-1.26,-1.46,-98.23,0.81
2022-09-20,13007221.03,0.0,-272114.19,-2.05,-89142.0,-0.68,-1664843.57,-11.34,0.36,-63.76,-50411515.3,-78.52,-29.51,58.32,-5244136.62,-28.5,-5149182.34,-28.15,-42664887.69,-75.43,-0.57,-0.68,-0.1,-0.08,-0.07,-0.13,-36.01,-2.07,-2.07,0.0,-1.28,-1.48,-99.83,0.81
2022-09-21,12453480.28,0.0,-553740.75,-4.26,-642882.75,-4.91,-2218584.32,-15.11,0.34,-65.53,-50965256.05,-79.43,-31.32,58.33,-7141062.52,-35.98,-5737022.48,-31.33,-43027095.27,-76.35,-0.61,-0.71,-0.1,-0.08,-0.07,-0.13,-37.35,-4.27,-4.27,0.0,-1.33,-1.53,-103.56,0.81
2022-09-22,12103948.02,0.0,-349532.26,-2.81,-992415.01,-7.58,-2568116.58,-17.49,0.33,-66.95,-51314788.31,-80.01,-32.5,58.31,-6987361.65,-36.23,-6745306.07,-35.45,-44082187.7,-77.46,-0.63,-0.74,-0.1,-0.08,-0.07,-0.13,-38.45,-2.82,-2.82,0.0,-1.38,-1.6,-108.33,0.81
2022-09-23,11503223.51,0.0,-600724.51,-4.96,-1593139.52,-12.17,-3168841.09,-21.59,0.31,-68.64,-51915512.82,-81.0,-34.62,58.34,-8818637.48,-42.87,-5447907.58,-32.24,-43093439.47,-77.96,-0.66,-0.78,-0.1,-0.08,-0.07,-0.13,-39.79,-4.98,-4.98,0.0,-1.41,-1.63,-110.5,0.81
2022-09-26,11332244.15,0.0,-170979.36,-1.49,-170979.36,-1.49,-3339820.45,-22.76,0.31,-69.46,-52086492.18,-81.28,-35.2,58.3,-9333979.94,-44.6,-5579041.59,-33.09,-44317336.27,-78.69,-0.67,-0.79,-0.1,-0.08,-0.07,-0.13,-40.43,-1.5,-1.5,0.0,-1.45,-1.67,-113.89,0.81
2022-09-27,11315833.0,0.0,-16411.15,-0.14,-187390.51,-1.63,-3356231.6,-22.87,0.31,-69.04,-52102903.33,-81.31,-35.21,58.25,-9186291.21,-44.26,-5497070.26,-32.83,-44467047.95,-78.78,-0.67,-0.79,-0.1,-0.08,-0.07,-0.13,-40.03,-0.16,-0.16,0.0,-1.46,-1.68,-114.27,0.81
2022-09-28,11963157.65,0.0,647324.65,5.72,459934.14,4.0,-2708906.95,-18.46,0.33,-67.23,-51455578.68,-80.24,-32.66,58.33,-7796999.19,-38.99,-5485949.21,-31.41,-44666343.25,-77.89,-0.63,-0.74,-0.1,-0.08,-0.07,-0.13,-38.46,5.7,0.0,0.0,-1.4,-1.62,-110.05,0.81
2022-09-29,11078731.05,0.0,-884426.6,-7.39,-424492.46,-3.69,-3593333.55,-24.49,0.31,-69.44,-52340005.28,-81.7,-35.81,58.47,-8904939.07,-44.1,-5843812.24,-34.63,-45246858.02,-79.42,-0.68,-0.8,-0.1,-0.08,-0.07,-0.13,-40.25,-7.41,-7.41,0.01,-1.48,-1.71,-116.91,0.82
2022-09-30,10618631.64,0.0,-460099.41,-4.15,-884591.87,-7.69,-4053432.96,-27.63,0.3,-70.29,-52800104.69,-82.46,-37.55,58.48,-8197155.88,-43.29,-6824064.93,-39.09,-45095512.75,-80.06,-0.71,-0.84,-0.1,-0.08,-0.07,-0.13,-40.93,-4.17,-4.17,0.0,-1.52,-1.75,-119.99,0.82
2022-10-03,11278809.49,0.0,660177.85,6.22,660177.85,6.22,660177.85,6.22,0.32,-68.13,-52139926.84,-81.37,-34.79,58.58,-6043274.44,-34.89,-7009184.28,-38.12,-44282165.6,-78.76,-0.66,-0.78,-0.1,-0.08,-0.07,-0.13,-39.05,6.2,0.0,0.0,-1.43,-1.66,-113.5,0.82
2022-10-04,12141049.0,0.0,862239.51,7.64,1522417.36,14.34,1522417.36,14.34,0.34,-65.55,-51277687.33,-79.95,-31.43,58.76,-5271541.4,-30.28,-7265547.64,-37.0,-44526694.46,-77.57,-0.6,-0.72,-0.1,-0.08,-0.07,-0.13,-36.91,7.63,0.0,0.0,-1.36,-1.58,-107.82,0.82
2022-10-05,12077867.56,0.0,-63181.44,-0.52,1459235.92,13.74,1459235.92,13.74,0.34,-66.18,-51340868.77,-80.05,-31.6,58.71,-5505624.77,-31.32,-7327316.94,-37.33,-46773601.49,-78.51,-0.61,-0.72,-0.1,-0.08,-0.07,-0.13,-37.36,-0.54,-0.54,0.0,-1.41,-1.64,-112.14,0.82
2022-10-06,11888705.87,0.0,-189161.69,-1.57,1270074.23,11.96,1270074.23,11.96,0.33,-66.53,-51530030.46,-80.36,-32.22,58.66,-6738148.95,-36.18,-7023305.95,-36.79,-47653769.09,-79.09,-0.62,-0.73,-0.1,-0.08,-0.07,-0.13,-37.59,-1.58,-1.58,0.0,-1.44,-1.68,-114.87,0.82
2022-10-07,10977458.89,0.0,-911246.98,-7.66,358827.25,3.38,358827.25,3.38,0.3,-69.53,-52441277.44,-81.87,-35.46,58.82,-5298730.04,-32.56,-7753572.07,-41.11,-49354915.3,-80.94,-0.67,-0.79,-0.08,-0.08,-0.08,-0.13,-40.01,-7.68,-7.68,0.01,-1.55,-1.79,-123.84,0.83
2022-10-10,10697062.51,0.0,-280396.38,-2.55,-280396.38,-2.55,78430.87,0.74,0.29,-70.77,-52721673.82,-82.33,-36.5,58.79,-5125548.94,-32.39,-9002309.78,-45.28,-50282611.07,-81.62,-0.69,-0.82,-0.08,-0.08,-0.08,-0.13,-41.02,-2.57,-2.57,0.0,-1.59,-1.84,-127.45,0.83
2022-10-11,10395907.89,0.0,-301154.62,-2.82,-581551.0,-5.29,-222723.75,-2.1,0.28,-71.82,-53022828.44,-82.83,-37.64,58.77,-4695817.87,-31.11,-8480745.11,-44.63,-50803803.03,-82.2,-0.71,-0.84,-0.08,-0.08,-0.08,-0.13,-41.89,-2.83,-2.83,0.0,-1.63,-1.88,-130.63,0.83
2022-10-12,10416197.04,0.0,20289.15,0.2,-561261.85,-5.11,-202434.6,-1.91,0.28,-71.95,-53002539.29,-82.8,-37.49,58.72,-4255867.56,-29.01,-8660248.89,-45.08,-50848360.37,-82.19,-0.71,-0.84,-0.08,-0.08,-0.08,-0.13,-41.95,0.18,0.0,0.0,-1.63,-1.88,-130.53,0.83
2022-10-13,11032465.92,0.0,616268.88,5.92,55007.03,0.5,413834.28,3.89,0.3,-70.34,-52386270.41,-81.78,-34.9,58.8,-3511395.21,-24.14,-8652666.26,-43.52,-49770697.28,-80.99,-0.66,-0.78,-0.08,-0.08,-0.08,-0.13,-40.5,5.9,0.0,0.0,-1.54,-1.79,-123.87,0.83
2022-10-14,10264506.62,0.0,-767959.3,-6.96,-712952.27,-6.5,-354125.02,-3.34,0.28,-72.09,-53154229.71,-83.05,-37.81,58.92,-3742853.54,-26.72,-9047600.34,-46.5,-52232669.47,-82.79,-0.71,-0.84,-0.08,-0.08,-0.08,-0.13,-41.97,-6.98,-6.98,0.0,-1.66,-1.92,-133.58,0.83
2022-10-17,10916130.52,0.0,651623.9,6.35,651623.9,6.35,297498.88,2.8,0.3,-70.22,-52502605.81,-81.97,-35.04,59.02,-3091746.98,-22.06,-7051656.61,-39.1,-52081350.87,-81.84,-0.66,-0.79,-0.08,-0.08,-0.08,-0.13,-40.29,6.33,0.0,0.0,-1.58,-1.84,-128.02,0.83
2022-10-18,11128757.83,0.0,212627.31,1.95,864251.21,8.42,510126.19,4.8,0.31,-69.42,-52289978.5,-81.62,-34.15,58.99,-2394009.11,-17.7,-5245496.12,-32.28,-51827581.81,-81.47,-0.65,-0.77,-0.08,-0.08,-0.08,-0.13,-39.56,1.93,0.0,0.0,-1.56,-1.81,-126.01,0.83
2022-10-19,11142418.54,0.0,13660.71,0.12,877911.92,8.55,523786.9,4.93,0.31,-68.96,-52276317.79,-81.6,-34.04,58.94,-3339674.75,-23.05,-3002444.93,-22.32,-52806249.39,-81.73,-0.65,-0.77,-0.08,-0.07,-0.08,-0.13,-39.12,0.11,0.0,0.0,-1.58,-1.83,-127.45,0.83
2022-10-20,11020300.92,0.0,-122117.62,-1.1,755794.3,7.36,401669.28,3.78,0.31,-69.34,-52398435.41,-81.8,-34.45,58.89,-3662567.2,-24.94,-2885471.21,-21.95,-53387291.91,-82.06,-0.65,-0.78,-0.08,-0.07,-0.08,-0.13,-39.39,-1.11,-1.11,0.0,-1.6,-1.86,-129.26,0.83
2022-10-21,11723970.55,0.0,703669.63,6.39,1459463.93,14.22,1105338.91,10.41,0.33,-67.02,-51694765.78,-80.64,-31.7,59.0,-4126699.59,-26.03,-2674073.53,-19.6,-53072280.5,-81.03,-0.61,-0.72,-0.08,-0.07,-0.08,-0.13,-37.44,6.37,0.0,0.0,-1.52,-1.77,-123.47,0.84
2022-10-24,12064334.45,0.0,340363.9,2.9,340363.9,2.9,1445702.81,13.62,0.34,-66.04,-51354401.88,-80.08,-30.42,58.98,-4443038.59,-26.9,-1103050.34,-10.16,-53611219.51,-80.74,-0.58,-0.7,-0.08,-0.07,-0.08,-0.13,-36.61,2.89,0.0,0.0,-1.5,-1.75,-121.9,0.84
2022-10-25,12565583.48,0.0,501249.03,4.15,841612.93,7.18,1946951.84,18.34,0.35,-64.59,-50853152.85,-79.25,-28.62,59.0,-1095618.5,-8.01,-261123.25,-4.15,-53604345.47,-80.08,-0.55,-0.66,-0.07,-0.07,-0.08,-0.13,-35.43,4.14,0.0,0.0,-1.46,-1.71,-118.49,0.84
2022-10-26,11996896.27,0.0,-568687.21,-4.53,272925.72,2.33,1378264.63,12.98,0.33,-66.58,-51421840.06,-80.19,-30.47,59.02,-2160990.1,-15.26,-1734470.36,-14.04,-55958037.0,-81.48,-0.58,-0.7,-0.07,-0.07,-0.08,-0.13,-36.94,-4.54,-4.54,0.0,-1.55,-1.8,-125.67,0.84
2022-10-27,11578699.33,0.0,-418196.94,-3.49,-145271.22,-1.24,960067.69,9.04,0.32,-68.15,-51840037.0,-80.88,-31.89,59.01,-1802244.4,-13.47,-2014006.37,-16.26,-57011162.89,-82.29,-0.61,-0.73,-0.07,-0.07,-0.08,-0.13,-38.16,-3.5,-3.5,0.0,-1.6,-1.86,-130.08,0.84
2022-10-28,12470465.48,0.0,891766.15,7.7,746494.93,6.37,1851833.84,17.44,0.34,-65.54,-50948270.85,-79.41,-28.61,59.17,-625897.55,-4.78,-1315262.38,-10.99,-56191878.53,-80.94,-0.55,-0.66,-0.07,-0.07,-0.08,-0.13,-36.02,7.69,0.0,0.0,-1.5,-1.76,-122.48,0.84
2022-10-31,11986570.55,0.0,-483894.93,-3.88,-483894.93,-3.88,1367938.91,12.88,0.33,-67.32,-51432165.78,-80.21,-30.19,59.18,-1292764.67,-9.74,-2952243.17,-20.57,-56390492.74,-81.61,-0.58,-0.69,-0.07,-0.07,-0.08,-0.13,-37.38,-3.9,-3.9,0.0,-1.54,-1.8,-125.95,0.84
2022-11-01,11704805.37,0.0,-281765.18,-2.35,-765660.11,-6.14,-281765.18,-2.35,0.32,-67.78,-51713930.96,-80.68,-31.12,59.14,-1302415.66,-10.02,-3064186.44,-21.61,-53635893.97,-81.22,-0.59,-0.71,-0.07,-0.07,-0.08,-0.13,-37.7,-2.37,-2.37,0.0,-1.52,-1.78,-123.93,0.84
2022-11-02,10817592.66,0.0,-887212.71,-7.58,-1652872.82,-13.25,-1168977.89,-9.75,0.3,-70.43,-52601143.67,-82.14,-34.23,59.29,-1635887.62,-13.14,-2926756.84,-22.57,-54688493.59,-82.69,-0.64,-0.77,-0.07,-0.07,-0.08,-0.13,-39.85,-7.6,-7.6,0.01,-1.61,-1.87,-131.76,0.85
2022-11-03,10417114.8,0.0,-400477.86,-3.7,-2053350.68,-16.46,-1569455.75,-13.09,0.29,-71.11,-53001621.53,-82.8,-35.71,59.29,-1686833.22,-13.93,-3262496.68,-25.12,-56630897.28,-83.7,-0.67,-0.8,-0.07,-0.07,-0.08,-0.13,-40.38,-3.72,-3.72,0.0,-1.68,-1.95,-137.77,0.85
2022-11-04,10810986.93,0.0,393872.13,3.78,-1659478.55,-13.3,-1175583.62,-9.8,0.3,-69.9,-52607749.4,-82.15,-34.08,59.29,-692236.58,-6.02,-2323634.15,-19.32,-55928014.87,-83.01,-0.64,-0.77,-0.07,-0.07,-0.08,-0.13,-39.31,3.77,0.0,0.0,-1.62,-1.9,-133.54,0.85
2022-11-07,11038606.08,0.0,227619.15,2.11,227619.15,2.11,-947964.47,-7.9,0.31,-69.37,-52380130.25,-81.77,-33.15,59.26,-293638.07,-2.59,-2521165.19,-20.0,-56639861.72,-82.89,-0.63,-0.75,-0.07,-0.07,-0.08,-0.13,-38.81,2.09,0.0,0.0,-1.61,-1.89,-132.81,0.85
2022-11-08,11200351.19,0.0,161745.11,1.47,389364.26,3.61,-786219.36,-6.55,0.31,-68.55,-52218385.14,-81.5,-32.49,59.22,-115481.81,-1.02,-2374746.87,-18.91,-56802439.42,-82.72,-0.62,-0.74,-0.07,-0.07,-0.08,-0.13,-38.08,1.45,0.0,0.0,-1.6,-1.87,-131.81,0.85
2022-11-09,10456370.63,0.0,-743980.56,-6.64,-354616.3,-3.27,-1530199.92,-12.76,0.29,-71.06,-52962365.7,-82.73,-35.18,59.32,-1506787.02,-12.59,-3070795.86,-24.04,-59080857.71,-84.22,-0.66,-0.79,-0.07,-0.07,-0.08,-0.13,-40.13,-6.66,-6.66,0.0,-1.7,-1.99,-140.67,0.85
2022-11-10,12302029.11,0.0,1845658.48,17.65,1491042.18,13.8,315458.56,2.64,0.34,-65.88,-51116707.22,-79.68,-27.83,60.36,1223298.06,11.05,-1280963.77,-10.97,-57369280.53,-81.46,-0.53,-0.64,-0.07,-0.07,-0.08,-0.13,-35.87,17.64,0.0,0.0,-1.46,-1.75,-123.21,0.87
2022-11-11,12832650.07,0.0,530620.96,4.31,2021663.14,18.71,846079.52,7.07,0.35,-64.53,-50586086.26,-78.8,-26.01,60.38,2214018.43,20.86,-1633725.67,-12.38,-53653583.62,-79.75,-0.5,-0.6,-0.07,-0.07,-0.08,-0.13,-34.79,4.3,0.0,0.0,-1.36,-1.63,-114.4,0.87
2022-11-14,12505352.81,0.0,-327297.26,-2.55,-327297.26,-2.55,518782.26,4.34,0.34,-65.89,-50913383.52,-79.34,-27.02,60.35,1226543.32,10.87,-1282320.07,-10.74,-52028271.73,-79.68,-0.51,-0.63,-0.07,-0.07,-0.08,-0.13,-35.78,-2.57,-2.57,0.0,-1.36,-1.62,-114.06,0.87
2022-11-15,12996176.83,0.0,490824.02,3.92,163526.76,1.27,1009606.28,8.44,0.35,-64.67,-50422559.5,-78.53,-25.36,60.36,855127.83,7.05,-120799.56,-2.88,-52243965.0,-79.11,-0.49,-0.59,-0.07,-0.07,-0.08,-0.13,-34.8,3.91,0.0,0.0,-1.32,-1.58,-111.22,0.87
2022-11-16,12565323.83,0.0,-430853.0,-3.32,-267326.24,-2.09,578753.28,4.84,0.34,-66.16,-50853412.5,-79.24,-26.68,60.34,487456.27,4.03,-549482.54,-6.09,-52711004.01,-79.82,-0.51,-0.62,-0.07,-0.07,-0.08,-0.13,-35.9,-3.33,-3.33,0.0,-1.36,-1.63,-114.59,0.87
2022-11-17,12411063.78,0.0,-154260.05,-1.23,-421586.29,-3.29,424493.23,3.55,0.34,-66.42,-51007672.55,-79.49,-27.14,60.3,522357.91,4.39,-596783.73,-6.55,-51888554.89,-79.77,-0.52,-0.63,-0.07,-0.07,-0.08,-0.13,-36.05,-1.24,-1.24,0.0,-1.36,-1.63,-114.35,0.87
2022-11-18,12401340.98,0.0,-9722.8,-0.08,-431309.09,-3.37,414770.43,3.47,0.34,-66.03,-51017395.35,-79.51,-27.13,60.25,1423882.09,12.96,-1483729.12,-12.06,-53825117.5,-80.36,-0.52,-0.63,-0.07,-0.07,-0.08,-0.13,-35.7,-0.09,-0.09,0.0,-1.4,-1.67,-117.37,0.87
2022-11-21,11992331.37,0.0,-409009.61,-3.3,-409009.61,-3.3,5760.82,0.06,0.33,-67.12,-51426404.96,-80.19,-28.43,60.24,1295268.86,12.09,-1568623.65,-13.1,-52693054.27,-80.56,-0.54,-0.66,-0.07,-0.07,-0.08,-0.13,-36.51,-3.31,-3.31,0.0,-1.41,-1.68,-118.38,0.87
