Introduction,Header,Name,Account,Alias,BaseCurrency,AccountType,AnalysisPeriod,PerformanceMeasure
Introduction,Data,Golden Horse Global Macro Discretionary Fund,U8251256,,USD,Separate Trading Limit,"February 3, 2025 to February 11, 2025 (Daily)",TWR
Key Statistics,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Key Statistics,Header,BeginningNAV,EndingNAV,CumulativeReturn,5DayReturn,5DayReturnDateRange,10DayReturn,10DayReturnDateRange,BestReturn,BestReturnDate,WorstReturn,WorstReturnDate,MTM,Deposits & Withdrawals,Dividends,Interest,Fees & Commissions,Other,ChangeInNAV
Key Statistics,Data,66302109.02544817,66430183.14176565,0.193167485,0.151285323,20250205 - 20250211,,,0.07140134,20250205,-0.002375159,20250211,78274.25,0,0,-472187.0256944,-3633.161035,525620.053046873,128074.116317473
Historical Performance Benchmark Comparison,MetaInfo,Analysis Period,"March 22, 2018 - February 11, 2025"
Historical Performance Benchmark Comparison,Header,Account,MTD,QTD,YTD,1 Year,3 Year,5 Year,Since Inception
Historical Performance Benchmark Comparison,Data,SPXTR,0.49444745,3.29295173,3.29295173,22.384632961,41.121523016,95.791732912,151.122207661
Historical Performance Benchmark Comparison,Data,EFA,1.627965674,6.507075784,6.507075784,10.318763966,14.472926609,34.72406168,41.632179261
Historical Performance Benchmark Comparison,Data,VT,0.900305608,3.983656793,3.983656793,17.901143829,26.150219622,64.568981747,88.616797264
Historical Performance Benchmark Comparison,Data,U8251256,0.193167475,6.792460298,6.792460298,54.589043323,34.415349887,-54.702715641,< -2000000
Concentration,Data,Holdings,United States of America (Government) 0% 13-MAR-2025,United States of America (Government) 0% 13-MAR-2025,Unclassified,217242.64375,0,217242.64375,0.298347837,-0,0.327024002
Concentration,Data,Holdings,    SGOV,ISHARES 0-3 MONTH TREASURY B,Government,217242.64375,0,217242.64375,,,0.327024002
Concentration,Data,Holdings,NVDA  260116C00110000,NVDA 16JAN26 110 C,Technology,39382.6,0,39382.6,0.054085668,-0,0.059284196
Concentration,Data,Holdings,Total,,,72815223.2235784,-6385040.081812767,66430183.141765624,100,100,100
Concentration,Header,SubSection,AssetClass,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Asset Class Allocation,Fixed Income,94.476583951,92.225428303,-2.251155648,-0,-0,0
Concentration,Data,Asset Class Allocation,Other Assets,0,0,0,-0,70.77341036,70.77341036
Concentration,Data,Asset Class Allocation,Equities,0.059276846,2.788955211,2.729678365,-0,-0,0
Concentration,Data,Asset Class Allocation,Cash,5.464139203,4.985616486,-0.478522717,100,29.22658964,-70.77341036
Concentration,Data,Asset Class Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Sector,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Sector Allocation,Unclassified,0,94.960297846,94.960297846,-0,70.77341036,70.77341036
Concentration,Data,Sector Allocation,Cash,5.464139203,4.985616486,-0.478522717,100,29.22658964,-70.77341036
Concentration,Data,Sector Allocation,Technology,0.059276846,0.054085668,-0.005191178,-0,-0,0
Concentration,Data,Sector Allocation,Government,94.476583951,0,-94.476583951,-0,-0,0
Concentration,Data,Sector Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Region,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Region Allocation,North America,95.239403626,92.582839406,-2.656564221,20.408641949,29.12391018,8.715268231
Concentration,Data,Region Allocation,Asia,4.760576282,4.343668181,-0.416908101,79.396250105,0.102427754,-79.293822351
Concentration,Data,Region Allocation,Not Available,0,3.073474081,3.073474081,-0,70.77341036,70.77341036
Concentration,Data,Region Allocation,Europe,0.000020092,0.000018332,-0.00000176,0.195107945,0.000251705,-0.19485624
Concentration,Data,Region Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Country,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Country Allocation,United States,95.239403626,92.582839406,-2.656564221,20.408639689,29.123910177,8.715270488
Concentration,Data,Country Allocation,Hong Kong,4.619327383,4.214789174,-0.404538209,79.373321757,0.102398175,-79.270923582
Concentration,Data,Country Allocation,Not Available,0,3.073474081,3.073474081,-0,70.77341036,70.77341036
Concentration,Data,Country Allocation,Japan,0.082176983,0.074980323,-0.00719666,0.022927819,0.000029579,-0.02289824
Concentration,Data,Country Allocation,Singapore,0.059071915,0.053898685,-0.005173231,0.000000529,0.000000001,-0.000000529
Concentration,Data,Country Allocation,Eurozone,0.000020092,0.000018332,-0.00000176,0.19510756,0.000251705,-0.194855855
Concentration,Data,Country Allocation,Mexico,0,0,0,0.000002261,0.000000003,-0.000002258
Concentration,Data,Country Allocation,Switzerland,0,0,0,0.000000385,0,-0.000000385
Concentration,Data,Country Allocation,Sweden,0,0,-0,-0,-0,0
Concentration,Data,Country Allocation,Canada,0,0,-0,-0,-0,0
Concentration,Data,Country Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,FinancialInstrument,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Financial Instrument Allocation,Treasury Bills,0,89.151954222,89.151954222,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Unclassified,0,0,0,-0,70.77341036,70.77341036
Concentration,Data,Financial Instrument Allocation,Bonds,0,3.073474081,3.073474081,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Stocks,0,2.734869543,2.734869543,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Cash,5.464139203,4.985616486,-0.478522717,100,29.22658964,-70.77341036
Concentration,Data,Financial Instrument Allocation,Options,0.059276846,0.054085668,-0.005191178,-0,-0,0
Concentration,Data,Financial Instrument Allocation,ETFs,94.476583951,0,-94.476583951,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Type,LongAmount,LongPercent,ShortAmount,ShortPercent,GrossAmount,GrossPercent,NetAmount,NetPercent
Concentration,Data,Exposure,Unparsed,62808132.6,94.547583086,0,0,62808132.6,94.547583086,62808132.6,94.547583086
Concentration,Data,Exposure,Parsed,69184935.44999999,104.146838347,-4518910.618750001,-6.802496102,73703846.06875,110.949334449,64666024.83124999,97.344342245
ESG,MetaInfo,Analysis Period,"February 11, 2025"
ESG,Header,SubSection,Category,Score
ESG,Data,RatingsSummary,ESG,7
ESG,Data,RatingsSummary,Controversies,1
ESG,Data,RatingsSummary,Combined,4
ESG,Data,RatingsSummary,Environmental,7
ESG,Data,RatingsSummary,Resource Use,9
ESG,Data,RatingsSummary,Emissions,8
ESG,Data,RatingsSummary,Environmental Innovation,3
ESG,Data,RatingsSummary,Social,8
ESG,Data,RatingsSummary,Workforce,9
ESG,Data,RatingsSummary,Human Rights,5
ESG,Data,RatingsSummary,Community,8
ESG,Data,RatingsSummary,Product Responsibility,7
ESG,Data,RatingsSummary,Governance,9
ESG,Data,RatingsSummary,Management,9
ESG,Data,RatingsSummary,Shareholders,8
ESG,Data,RatingsSummary,CSR Strategy,7
ESG,Data,RatingsSummary,Coverage Ratio,5.882352941
ESG,Header,SubSection,Symbol,Description,Weight (%),ESG,Controversies,Combined,Environmental,Social,Governance
ESG,Data,HoldingsAnalysis,NVDA,NVIDIA CORP,0.060630052,7,1,4,7,8,9
Allocation by Asset Class,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Allocation by Asset Class,Header,Date,Equities,Fixed Income,Cash,NAV
Allocation by Asset Class,Data,20250203,137182.45,63394812,2772396.914335541,66304391.36433554
Allocation by Asset Class,Data,20250204,142796.05,63407448,2779591.785580127,66329835.835580125
Allocation by Asset Class,Data,20250205,155823.8,63407448,2813924.427409018,66377196.22740902
Allocation by Asset Class,Data,20250206,161300.3,63420084,2814535.516761473,66395919.81676147
Allocation by Asset Class,Data,20250207,163067.9,63439038,2813009.866527504,66415115.766527504
Allocation by Asset Class,Data,20250210,39903.4,62768750,3623107.601984909,66431761.0019849
Allocation by Asset Class,Data,20250211,39382.6,62768750,3622050.541765644,66430183.14176565
Allocation by Financial Instrument,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Allocation by Financial Instrument,Header,Date,ETFs,Options,Stocks,Cash,NAV
Allocation by Financial Instrument,Data,20250203,63394812,20522.45,116660,2772396.914335541,66304391.36433554
Allocation by Financial Instrument,Data,20250204,63407448,24146.05,118650,2779591.785580127,66329835.835580125
Allocation by Financial Instrument,Data,20250205,63407448,30993.8,124830,2813924.427409018,66377196.22740902
Allocation by Financial Instrument,Data,20250206,63420084,32620.3,128680,2814535.516761473,66395919.81676147
Allocation by Financial Instrument,Data,20250207,63439038,33227.9,129840,2813009.866527504,66415115.766527504
Allocation by Financial Instrument,Data,20250210,62768750,39903.4,0,3623107.601984909,66431761.0019849
Allocation by Financial Instrument,Data,20250211,62768750,39382.6,0,3622050.541765644,66430183.14176565
Allocation and Performance by Region,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Allocation and Performance by Region,Header,Allocation by Region,Ending NAV,Ending %,MTD NAV,MTD %
Allocation and Performance by Region,Data,Asia,3156311.629255903,4.751321583022225,1512.1615589372814,-0.006733506212634743
Allocation and Performance by Region,Data,China,0.0,0.0,0.0,0.0
Allocation and Performance by Region,Data,Hong Kong,3062469.980788112,4.610058012714843,524.8961722967215,-0.007954492355530945
Allocation and Performance by Region,Data,Japan,54595.20104752912,0.08218433017265656,799.9819196697281,0.0010506103376302172
Allocation and Performance by Region,Data,Singapore,39246.447420262,0.05907924013472599,187.28346697139932,1.703758052660066E-4
Allocation and Performance by Region,Data,Europe,-2.72276354637,-4.098684389533404E-6,-0.004991836519999904,2.473010029516142E-10
Allocation and Performance by Region,Data,Eurozone,-2.7227626404,-4.098683025740687E-6,-0.004992519800000039,2.462678956038051E-10
Allocation and Performance by Region,Data,Sweden,3.084613E-5,4.6433907812917914E-11,5.788799999999974E-7,7.849705748325706E-13
Allocation and Performance by Region,Data,Switzerland,-3.17521E-5,-4.779770053055442E-11,1.044000000000053E-7,2.481367729688757E-13
Allocation and Performance by Region,Data,North America,6.3273874235273294E7,95.24868251566217,124279.62086301297,0.006733505965317299
Allocation and Performance by Region,Data,Canada,3.5001500000000007E-6,5.268915174493029E-12,3.450000000000026E-8,4.203663947017546E-14
Allocation and Performance by Region,Data,Mexico,-1.8621306E-4,-2.803139344093198E-10,1.9675920000000095E-6,3.499321587507731E-12
Allocation and Performance by Region,Data,United States,6.3273874235456005E7,95.2486825159372,124279.62086100876,0.006733505961775688
Allocation and Performance by Region,Data,Total,6.6430183141765654E7,100.0,125791.77743012458,0.18971862171075493
Allocation and Performance by Region,Header,Performance by Region,MTD MTM,MTD %
Allocation and Performance by Region,Data,Asia,0.0,-0.007894108857042781
Allocation and Performance by Region,Data,China,0.0,0.0
Allocation and Performance by Region,Data,Hong Kong,0.0,-0.009604372614091528
Allocation and Performance by Region,Data,Japan,0.0,0.0014357899619676928
Allocation and Performance by Region,Data,Singapore,0.0,2.746236536177449E-4
Allocation and Performance by Region,Data,Europe,0.0,-1.5629031402397686E-7
Allocation and Performance by Region,Data,Eurozone,0.0,-1.5629141314477124E-7
Allocation and Performance by Region,Data,Sweden,0.0,1.021405182655144E-12
Allocation and Performance by Region,Data,Switzerland,0.0,1.1102230246251565E-13
Allocation and Performance by Region,Data,North America,78274.25,0.2010780120031752
Allocation and Performance by Region,Data,Canada,0.0,8.881784197001252E-14
Allocation and Performance by Region,Data,Mexico,0.0,-1.709743457922741E-12
Allocation and Performance by Region,Data,United States,78274.25,0.20107801200477393
Allocation and Performance by Region,Data,Total,78274.24999999999,0.19316748471502887
Allocation and Performance by Sector,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Allocation and Performance by Sector,Header,Allocation by Sector,Ending NAV,Ending %,MTD NAV,MTD %
Allocation and Performance by Sector,Data,Broad,0.0,0.0,0.0,0.0
Allocation and Performance by Sector,Data,Government,6.276875E7,94.48829888975024,-626062.0,-1.1234859340517045
Allocation and Performance by Sector,Data,Industrial,0.0,0.0,0.0,0.0
Allocation and Performance by Sector,Data,Technology,39382.6,0.059284196034738265,-97799.84999999998,-0.14761378941873965
Allocation and Performance by Sector,Data,Total Sector,6.28081326E7,94.54758308578496,-723861.849999994,-1.2710997234704369
Allocation and Performance by Sector,Data,Cash,3622050.5417656437,5.452416914215018,849653.6274301033,1.271099723470416
Allocation and Performance by Sector,Data,Total,6.6430183141765654E7,100.0,125791.77743012458,0.18971862171075493
Allocation and Performance by Sector,Header,Performance by Sector,MTD MTM,MTD %
Allocation and Performance by Sector,Data,Broad,0.0,0.0
Allocation and Performance by Sector,Data,Government,56941.7,0.08062454590627155
Allocation and Performance by Sector,Data,Industrial,0.0,0.0
Allocation and Performance by Sector,Data,Technology,21332.55,0.0321381839666568
Allocation and Performance by Sector,Data,Total Sector,78274.25,0.11278329717068214
Allocation and Performance by Sector,Data,Cash,0.0,0.08030382516941437
Allocation and Performance by Sector,Data,Total,78274.24999999999,0.19316748471502887
Time Period Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Time Period Benchmark Comparison,Header,Date,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,U8251256,U8251256Return
Time Period Benchmark Comparison,Data,02/03/25,SPXTR,-0.754782095,EFA,-1.173649672,VT,-0.784670026,U8251256,0.003442332
Time Period Benchmark Comparison,Data,02/04/25,SPXTR,0.72309226,EFA,1.16204827,VT,0.932400932,U8251256,0.038375243
Time Period Benchmark Comparison,Data,02/05/25,SPXTR,0.391815444,EFA,0.971976774,VT,0.527878588,U8251256,0.07140134
Time Period Benchmark Comparison,Data,02/06/25,SPXTR,0.364382288,EFA,0.475059382,VT,0.328191664,U8251256,0.028207864
Time Period Benchmark Comparison,Data,02/07/25,SPXTR,-0.939779875,EFA,-0.945626478,VT,-0.809617272,U8251256,0.028911339
Time Period Benchmark Comparison,Data,02/10/25,SPXTR,0.685806723,EFA,0.678306745,VT,0.659576222,U8251256,0.02506242
Time Period Benchmark Comparison,Data,02/11/25,SPXTR,0.036378229,EFA,0.474111042,VT,0.057334753,U8251256,-0.002375159
Cumulative Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Cumulative Benchmark Comparison,Header,Date,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,U8251256,U8251256Return
Cumulative Benchmark Comparison,Data,02/03/25,SPXTR,-0.754782095,EFA,-1.173649672,VT,-0.784670026,U8251256,0.003442332
Cumulative Benchmark Comparison,Data,02/04/25,SPXTR,-0.037147606,EFA,-0.025239778,VT,0.140414636,U8251256,0.041818896
Cumulative Benchmark Comparison,Data,02/05/25,SPXTR,0.354522288,EFA,0.946491671,VT,0.669034443,U8251256,0.113250096
Cumulative Benchmark Comparison,Data,02/06/25,SPXTR,0.720196393,EFA,1.426047451,VT,0.999421822,U8251256,0.141489905
Cumulative Benchmark Comparison,Data,02/07/25,SPXTR,-0.226351743,EFA,0.466935891,VT,0.181713059,U8251256,0.170442151
Cumulative Benchmark Comparison,Data,02/10/25,SPXTR,0.457902645,EFA,1.148409894,VT,0.842487817,U8251256,0.195547289
Cumulative Benchmark Comparison,Data,02/11/25,SPXTR,0.49444745,EFA,1.627965674,VT,0.900305608,U8251256,0.193167485
Risk Measures Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Risk Measures Benchmark Comparison,Header,RiskRatio,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,Account,AccountReturn
Risk Measures Benchmark Comparison,Data,Ending VAMI:,SPXTR,1004.944474501,EFA,1016.279656739,VT,1009.003056083,U8251256,1001.931674847
Risk Measures Benchmark Comparison,Data,Max Drawdown:,SPXTR,0.939779875,EFA,1.173649672,VT,0.809617272,U8251256,0.002375159
Risk Measures Benchmark Comparison,Data,Peak-To-Valley:,SPXTR,20250206 - 20250207,EFA,Start - 20250203,VT,20250206 - 20250207,U8251256,20250210 - 20250211
Risk Measures Benchmark Comparison,Data,Recovery:,SPXTR,Ongoing,EFA,2 Days,VT,Ongoing,U8251256,Ongoing
Risk Measures Benchmark Comparison,Data,Sharpe Ratio:,SPXTR,1.458696211,EFA,4.127838644,VT,2.879805179,U8251256,8.127396657
Risk Measures Benchmark Comparison,Data,Sortino Ratio:,SPXTR,1.950414473,EFA,6.087745874,VT,4.223352298,U8251256,21.330454547
Risk Measures Benchmark Comparison,Data,Standard Deviation:,SPXTR,0.620712033,EFA,0.852898286,VT,0.637704307,U8251256,0.022441322
Risk Measures Benchmark Comparison,Data,Downside Deviation:,SPXTR,0.464224555,EFA,0.578313645,VT,0.434835655,U8251256,0.008550663
Risk Measures Benchmark Comparison,Data,Correlation:,SPXTR,0.403645611,EFA,0.497120409,VT,0.478082513,U8251256,-
Risk Measures Benchmark Comparison,Data,Beta:,SPXTR,0.014593468,EFA,0.013080152,VT,0.016824104,U8251256,-
Risk Measures Benchmark Comparison,Data,Alpha:,SPXTR,0.027278835,EFA,0.021984034,VT,0.024427457,U8251256,-
Risk Measures Benchmark Comparison,Data,Mean Return:,SPXTR,0.072416139,EFA,0.234603723,VT,0.130156409,U8251256,0.027575054
Risk Measures Benchmark Comparison,Data,Positive Periods:,SPXTR,5 (71.428571429),EFA,5 (71.428571429),VT,5 (71.428571429),U8251256,7 (100)
Risk Measures Benchmark Comparison,Data,Negative Periods:,SPXTR,2 (28.571428571),EFA,2 (28.571428571),VT,2 (28.571428571),U8251256,0 (0.00%)
Performance Attribution vs. S&P 500,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Performance Attribution vs. S&P 500,Header,SubSection,Sector,AccountContributionToReturn,BM_ContributionToReturn,ContributionToReturnDifference
Performance Attribution vs. S&P 500,Data,Contribution To Return,Basic Materials,0,0.029198471,-0.029198471
Performance Attribution vs. S&P 500,Data,Contribution To Return,Broad,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Consumer Cyclicals,0,-0.435302915,0.435302915
Performance Attribution vs. S&P 500,Data,Contribution To Return,Consumer Non-Cyc,0,0.104933953,-0.104933953
Performance Attribution vs. S&P 500,Data,Contribution To Return,Education,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Energy,0,0.127373945,-0.127373945
Performance Attribution vs. S&P 500,Data,Contribution To Return,Financials,0,-0.029621986,0.029621986
Performance Attribution vs. S&P 500,Data,Contribution To Return,Government,0.080624546,0,0.080624546
Performance Attribution vs. S&P 500,Data,Contribution To Return,Healthcare,0,-0.060133488,0.060133488
Performance Attribution vs. S&P 500,Data,Contribution To Return,Industrials,0,-0.012113299,0.012113299
Performance Attribution vs. S&P 500,Data,Contribution To Return,Institutions,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Real Estate,0,0.042739001,-0.042739001
Performance Attribution vs. S&P 500,Data,Contribution To Return,Technology,0.032138184,0.911343819,-0.879205635
Performance Attribution vs. S&P 500,Data,Contribution To Return,Telecomm,0,-0.218573427,0.218573427
Performance Attribution vs. S&P 500,Data,Contribution To Return,Utilities,0,0.044676449,-0.044676449
Performance Attribution vs. S&P 500,Data,Contribution To Return,Cash,0.080303825,0,0.080303825
Performance Attribution vs. S&P 500,Data,Contribution To Return,Fund Cash,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Unclassified,0,0,0
Performance Attribution vs. S&P 500,Header,SubSection,Sector,Allocation,Selection,Total
Performance Attribution vs. S&P 500,Data,Attribution Effect,Basic Materials,-0.029198472,0,-0.029198472
Performance Attribution vs. S&P 500,Data,Attribution Effect,Broad,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Consumer Cyclicals,0.435304814,0,0.435304814
Performance Attribution vs. S&P 500,Data,Attribution Effect,Consumer Non-Cyc,-0.104933979,0,-0.104933979
Performance Attribution vs. S&P 500,Data,Attribution Effect,Education,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Energy,-0.127373976,0,-0.127373976
Performance Attribution vs. S&P 500,Data,Attribution Effect,Financials,0.029622031,0,0.029622031
Performance Attribution vs. S&P 500,Data,Attribution Effect,Government,0,0.061553994,0.061553994
Performance Attribution vs. S&P 500,Data,Attribution Effect,Healthcare,0.06013357,0,0.06013357
Performance Attribution vs. S&P 500,Data,Attribution Effect,Industrials,0.012113294,0,0.012113294
Performance Attribution vs. S&P 500,Data,Attribution Effect,Institutions,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Real Estate,-0.042739001,0,-0.042739001
Performance Attribution vs. S&P 500,Data,Attribution Effect,Technology,-0.470392008,0.0207839,-0.449608108
Performance Attribution vs. S&P 500,Data,Attribution Effect,Telecomm,0.218573849,0,0.218573849
Performance Attribution vs. S&P 500,Data,Attribution Effect,Utilities,-0.044676452,0,-0.044676452
Performance Attribution vs. S&P 500,Data,Attribution Effect,Cash,0,0.078382924,0.078382924
Performance Attribution vs. S&P 500,Data,Attribution Effect,Fund Cash,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Unclassified,0,0,0
Performance by Asset Class,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Performance by Asset Class,Header,Date,Equities,Fixed Income,Cash
Performance by Asset Class,Data,20250203,-0.011971867,-0.004926091,0.020340289
Performance by Asset Class,Data,20250204,0.008466408,0.019057561,0.010851274
Performance by Asset Class,Data,20250205,0.021249623,0,0.050151718
Performance by Asset Class,Data,20250206,0.008250574,0.019036658,0.000920631
Performance by Asset Class,Data,20250207,0.002662212,0.028546935,-0.002297807
Performance by Asset Class,Data,20250210,0.004263835,0.018886604,0.001911981
Performance by Asset Class,Data,20250211,-0.000783962,0,-0.001591197
Performance by Asset Class,Data,Total,0.032138184,0.080624546,0.080303825
Performance by Financial Instrument,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Performance by Financial Instrument,Header,Date,ETFs,Options,Stocks,Cash
Performance by Financial Instrument,Data,20250203,-0.004926091,-0.006828742,-0.005143124,0.020340289
Performance by Financial Instrument,Data,20250204,0.019057561,0.005465098,0.00300131,0.010851274
Performance by Financial Instrument,Data,20250205,0,0.011932549,0.009317074,0.050151718
Performance by Financial Instrument,Data,20250206,0.019036658,0.00245039,0.005800185,0.000920631
Performance by Financial Instrument,Data,20250207,0.028546935,0.000915116,0.001747095,-0.002297807
Performance by Financial Instrument,Data,20250210,0.018886604,0.010051176,-0.00578734,0.001911981
Performance by Financial Instrument,Data,20250211,0,-0.000783962,0,-0.001591197
Performance by Financial Instrument,Data,Total,0.080624546,0.023202679,0.008934636,0.080303825
Performance by Symbol,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Performance by Symbol,Header,Symbol,Description,FinancialInstrument,Sector,AvgWeight,Return,Contribution,Unrealized_P&L,Realized_P&L,Open
Performance by Symbol,Data,DIA,SPDR DJIA TRUST,ETFs,Broad,0,0,0,0.00,0.00,No
Performance by Symbol,Data,SGOV,ISHARES 0-3 MONTH TREASURY B,ETFs,Government,95.410710006,0.08439287,0.080624546,"52,995.79",507.67,Yes
Performance by Symbol,Data,Total ETFs,,,,95.410710006,0.08439287,0.080624546,"52,995.79",507.67,
Performance by Symbol,Data,NVDA  250131C00126000,NVDA 31JAN25 126 C,Options,Technology,0,0,0,0.00,"2,635.35",No
Performance by Symbol,Data,NVDA  250131P00115000,NVDA 31JAN25 115 P,Options,Technology,0,0,0,0.00,"3,297.77",No
Performance by Symbol,Data,NVDA  250131P00119000,NVDA 31JAN25 119 P,Options,Technology,0,0,0,0.00,"2,727.84",No
Performance by Symbol,Data,NVDA  250207C00126000,NVDA 07FEB25 126 C,Options,Technology,-0.003724412,-100,0.001603662,0.00,0.00,No
Performance by Symbol,Data,NVDA  250207P00119000,NVDA 07FEB25 119 P,Options,Technology,-0.00327534,-100,0.006181181,0.00,"2,027.06",No
Performance by Symbol,Data,NVDA  250207P00120000,NVDA 07FEB25 120 P,Options,Technology,-0.001867145,-100,0.003467312,0.00,853.84,No
Performance by Symbol,Data,NVDA  260116C00110000,NVDA 16JAN26 110 C,Options,Technology,0.050743021,25.222893482,0.011949574,"8,525.65",0.00,Yes
Performance by Symbol,Data,Total Options,,,,0.044206941,64.484752542,0.023202679,"8,525.65","11,541.86",
Performance by Symbol,Data,BILI,BILIBILI INC-SPONSORED ADR,Stocks,Technology,0,0,0,0.00,0.00,No
Performance by Symbol,Data,CAT,CATERPILLAR INC,Stocks,Industrials,0,0,0,0.00,0.00,No
Performance by Symbol,Data,NVDA,NVIDIA CORP,Stocks,Technology,0.185547753,4.935730157,0.008934636,0.00,"1,919.14",No
Performance by Symbol,Data,Total Stocks,,,,0.159040931,4.935730157,0.008934636,0.00,"1,919.14",
Performance by Symbol,Data,CAD,Canadian Dollar,Cash,Cash,0,1.69090196,0,,,Yes
Performance by Symbol,Data,CHF,Swiss Franc,Cash,Cash,-0,-0.23690205,0,,,Yes
Performance by Symbol,Data,EUR,Euro,Cash,Cash,-0.000004079,3.956256464,-0.000000156,,,Yes
Performance by Symbol,Data,HKD,Hong Kong Dollar,Cash,Cash,4.616013264,-0.207508275,-0.009604373,,,Yes
Performance by Symbol,Data,JPY,Japanese Yen,Cash,Cash,0.081940677,1.774688831,0.00143579,,,Yes
Performance by Symbol,Data,MXN,Mexican Peso,Cash,Cash,-0,0.612215351,-0,,,Yes
Performance by Symbol,Data,SEK,Swedish Krona,Cash,Cash,0,2.196472769,0,,,Yes
Performance by Symbol,Data,SGD,Singapore Dollar,Cash,Cash,0.059078127,0.465907114,0.000274624,,,Yes
Performance by Symbol,Data,USD,United States Dollar,Cash,Cash,-0.371026447,-14.604365014,0.088487232,,,Yes
Performance by Symbol,Data,Fees,Fees,Cash,Cash,-,-,-0.000284054,,,-
Performance by Symbol,Data,Total Cash,,,,4.386042122,1.938014037,0.080303825,,,
Performance by Symbol,Data,Total,,,,100,0.193167485,0.193167485,"61,521.44","13,968.67",
Performance by Long Short,MetaInfo,Analysis Period,"February 3, 2025 - February 11, 2025"
Performance by Long Short,Header,Long/Short,Symbol,Description,Sector,FinancialInstrument,AvgWeight,Return,Contribution,Unrealized_P&L,Realized_P&L,Open
Performance by Long Short,Data,Long,DIA,SPDR DJIA TRUST,Broad,ETFs,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Total Broad,,,,,0,0,0,0.00,0.00,
Performance by Long Short,Data,Long,SGOV,ISHARES 0-3 MONTH TREASURY B,Government,ETFs,95.410710006,0.08439287,0.080624546,"52,995.79",507.67,Yes
Performance by Long Short,Data,Total Government,,,,,95.410710006,0.08439287,0.080624546,"52,995.79",507.67,
Performance by Long Short,Data,Long,CAT,CATERPILLAR INC,Industrials,Stocks,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Total Industrials,,,,,0,0,0,0.00,0.00,
Performance by Long Short,Data,Long,BILI,BILIBILI INC-SPONSORED ADR,Technology,Stocks,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Long,NVDA,NVIDIA CORP,Technology,Stocks,0.185547753,4.935730157,0.008934636,0.00,"1,919.14",No
Performance by Long Short,Data,Long,NVDA  260116C00110000,NVDA 16JAN26 110 C,Technology,Options,0.050743021,25.222893482,0.011949574,"8,525.65",0.00,Yes
Performance by Long Short,Data,Total Technology,,,,,0.209783952,8.061303878,0.020884425,"8,525.65","1,919.14",
Performance by Long Short,Data,Long,CAD,Canadian Dollar,Cash,Cash,0,1.69090196,0,,,Yes
Performance by Long Short,Data,Long,HKD,Hong Kong Dollar,Cash,Cash,4.616013264,-0.207508275,-0.009604373,,,Yes
Performance by Long Short,Data,Long,JPY,Japanese Yen,Cash,Cash,0.081940677,1.774688831,0.00143579,,,Yes
