Introduction,Header,Name,Account,Alias,BaseCurrency,AccountType,AnalysisPeriod,PerformanceMeasure
Introduction,Data,Golden Horse Global Macro Discretionary Fund,U8251256,,USD,Separate Trading Limit,"February 3, 2025 to February 14, 2025 (Daily)",TWR
Key Statistics,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Key Statistics,Header,BeginningNAV,EndingNAV,CumulativeReturn,5DayReturn,5DayReturnDateRange,10DayReturn,10DayReturnDateRange,BestReturn,BestReturnDate,WorstReturn,WorstReturnDate,MTM,Deposits & Withdrawals,Dividends,Interest,Fees & Commissions,Other,ChangeInNAV
Key Statistics,Data,66302109.02544817,66615203.069839686,0.472223356,0.301267717,20250210 - 20250214,0.472223356,20250203 - 20250214,0.225987213,20250213,-0.002375159,20250211,126201.15,0,0,-472187.0256944,-3633.161035,662713.081120913,313094.044391513
Historical Performance Benchmark Comparison,MetaInfo,Analysis Period,"March 22, 2018 - February 14, 2025"
Historical Performance Benchmark Comparison,Header,Account,MTD,QTD,YTD,1 Year,3 Year,5 Year,Since Inception
Historical Performance Benchmark Comparison,Data,SPXTR,1.293912163,4.114679418,4.114679418,25.170743244,44.989106754,95.994413115,153.119963246
Historical Performance Benchmark Comparison,Data,EFA,3.394750126,8.358682714,8.358682714,13.793169829,18.248128157,36.631210686,44.094429987
Historical Performance Benchmark Comparison,Data,VT,1.998843644,5.115764385,5.115764385,20.935306099,29.774597955,65.116059779,90.670336396
Historical Performance Benchmark Comparison,Data,U8251256,0.472223343,7.089896376,7.089896376,57.219133476,39.911732877,-47.558549717,< -2000000
Concentration,Data,Holdings,B 03/27/25,B 03/27/25,Unclassified,847907.633311875,0,847907.633311875,1.152607186,-0,1.272844027
Concentration,Data,Holdings,    SGOV,ISHARES 0-3 MONTH TREASURY B,Government,847907.633311875,0,847907.633311875,,,1.272844027
Concentration,Data,Holdings,US0669224778,BlackRock Cash Funds: Treasury;SL Agency,Unclassified,836475.735448125,0,836475.735448125,1.137067182,-0,1.255682933
Concentration,Data,Holdings,    SGOV,ISHARES 0-3 MONTH TREASURY B,Government,836475.735448125,0,836475.735448125,,,1.255682933
Concentration,Data,Holdings,NVDA  260116C00110000,NVDA 16JAN26 110 C,Technology,43559.5,0,43559.5,0.059212809,-0,0.065389728
Concentration,Data,Holdings,Total,,,73564319.54795341,-6949116.478364983,66615203.06958843,100,100,100
Concentration,Header,SubSection,AssetClass,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Asset Class Allocation,Fixed Income,94.280028277,85.540461807,-8.73956647,-0,-0,0
Concentration,Data,Asset Class Allocation,Cash,5.654589977,5.121064807,-0.53352517,100,10.959240008,-89.040759992
Concentration,Data,Asset Class Allocation,Equities,0.065381746,1.196279991,1.130898246,-0,-0,0
Concentration,Data,Asset Class Allocation,Other Assets,0,8.142193395,8.142193395,-0,89.040759992,89.040759992
Concentration,Data,Asset Class Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Sector,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Sector Allocation,Unclassified,0,94.819722384,94.819722384,-0,89.040759992,89.040759992
Concentration,Data,Sector Allocation,Cash,5.654589977,5.121064807,-0.53352517,100,10.959240008,-89.040759992
Concentration,Data,Sector Allocation,Technology,0.065381746,0.059212809,-0.006168937,-0,-0,0
Concentration,Data,Sector Allocation,Government,94.280028277,0,-94.280028277,-0,-0,0
Concentration,Data,Sector Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Region,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Region Allocation,North America,95.246550732,82.926461884,-12.320088848,19.310029952,10.86480438,-8.445225572
Concentration,Data,Region Allocation,Not Available,0,12.768589065,12.768589065,-0,89.040759992,89.040759992
Concentration,Data,Region Allocation,Asia,4.75342898,4.304930678,-0.448498303,80.48988021,0.094201452,-80.395678758
Concentration,Data,Region Allocation,Europe,0.000020287,0.000018373,-0.000001914,0.200089837,0.000234175,-0.199855662
Concentration,Data,Region Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Country,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Country Allocation,United States,95.246550732,82.926461884,-12.320088848,19.310027634,10.864804377,-8.445223257
Concentration,Data,Country Allocation,Not Available,0,12.768589065,12.768589065,-0,89.040759992,89.040759992
Concentration,Data,Country Allocation,Hong Kong,4.611871096,4.176729145,-0.435141951,80.466630836,0.094174242,-80.372456594
Concentration,Data,Country Allocation,Japan,0.082043872,0.074302821,-0.007741051,0.023248833,0.000027209,-0.023221624
Concentration,Data,Country Allocation,Singapore,0.059514012,0.053898712,-0.005615301,0.000000542,0.000000001,-0.000000541
Concentration,Data,Country Allocation,Eurozone,0.000020287,0.000018373,-0.000001914,0.200089441,0.000234175,-0.199855266
Concentration,Data,Country Allocation,Mexico,0,0,0,0.000002318,0.000000003,-0.000002315
Concentration,Data,Country Allocation,Switzerland,0,0,0,0.000000396,0,-0.000000396
Concentration,Data,Country Allocation,Sweden,0,0,-0,-0,-0,0
Concentration,Data,Country Allocation,Canada,0,0,-0,-0,-0,0
Concentration,Data,Country Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,FinancialInstrument,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Financial Instrument Allocation,Treasury Bills,0,80.914066137,80.914066137,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Bonds,0,4.62639567,4.62639567,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Cash,5.654589977,5.121064807,-0.53352517,100,10.959240008,-89.040759992
Concentration,Data,Financial Instrument Allocation,Stocks,0,1.137067182,1.137067182,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Unclassified,0,8.142193395,8.142193395,-0,89.040759992,89.040759992
Concentration,Data,Financial Instrument Allocation,Options,0.065381746,0.059212809,-0.006168937,-0,-0,0
Concentration,Data,Financial Instrument Allocation,ETFs,94.280028277,0,-94.280028277,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Type,LongAmount,LongPercent,ShortAmount,ShortPercent,GrossAmount,GrossPercent,NetAmount,NetPercent
Concentration,Data,Exposure,Unparsed,62856059.499999985,94.356928454,0,0,62856059.499999985,94.356928454,62856059.499999985,94.356928454
Concentration,Data,Exposure,Parsed,69797043.06918812,104.776447197,-6187546.1250675,-9.288489474,75984589.19425562,114.064936671,63609496.944120616,95.487957723
ESG,MetaInfo,Analysis Period,"February 14, 2025"
ESG,Header,SubSection,Category,Score
ESG,Data,RatingsSummary,ESG,7
ESG,Data,RatingsSummary,Controversies,1
ESG,Data,RatingsSummary,Combined,4
ESG,Data,RatingsSummary,Environmental,7
ESG,Data,RatingsSummary,Resource Use,9
ESG,Data,RatingsSummary,Emissions,8
ESG,Data,RatingsSummary,Environmental Innovation,3
ESG,Data,RatingsSummary,Social,8
ESG,Data,RatingsSummary,Workforce,9
ESG,Data,RatingsSummary,Human Rights,5
ESG,Data,RatingsSummary,Community,8
ESG,Data,RatingsSummary,Product Responsibility,7
ESG,Data,RatingsSummary,Governance,9
ESG,Data,RatingsSummary,Management,9
ESG,Data,RatingsSummary,Shareholders,8
ESG,Data,RatingsSummary,CSR Strategy,7
ESG,Data,RatingsSummary,Coverage Ratio,6.25
ESG,Header,SubSection,Symbol,Description,Weight (%),ESG,Controversies,Combined,Environmental,Social,Governance
ESG,Data,HoldingsAnalysis,NVDA,NVIDIA CORP,0.073126357,7,1,4,7,8,9
Allocation by Asset Class,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Allocation by Asset Class,Header,Date,Equities,Fixed Income,Cash,NAV
Allocation by Asset Class,Data,20250203,137182.45,63394812,2772396.914335541,66304391.36433554
Allocation by Asset Class,Data,20250204,142796.05,63407448,2779591.785580127,66329835.835580125
Allocation by Asset Class,Data,20250205,155823.8,63407448,2813924.427409018,66377196.22740902
Allocation by Asset Class,Data,20250206,161300.3,63420084,2814535.516761473,66395919.81676147
Allocation by Asset Class,Data,20250207,163067.9,63439038,2813009.866527504,66415115.766527504
Allocation by Asset Class,Data,20250210,39903.4,62768750,3623107.601984909,66431761.0019849
Allocation by Asset Class,Data,20250211,39382.6,62768750,3622050.541765644,66430183.14176565
Allocation by Asset Class,Data,20250212,38093.6,62775000,3622394.912263674,66435488.51226368
Allocation by Asset Class,Data,20250213,41151.9,62787500,3756972.320875685,66585624.22087568
Allocation by Asset Class,Data,20250214,43559.5,62812500,3759143.569839685,66615203.069839686
Allocation by Financial Instrument,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Allocation by Financial Instrument,Header,Date,ETFs,Options,Stocks,Cash,NAV
Allocation by Financial Instrument,Data,20250203,63394812,20522.45,116660,2772396.914335541,66304391.36433554
Allocation by Financial Instrument,Data,20250204,63407448,24146.05,118650,2779591.785580127,66329835.835580125
Allocation by Financial Instrument,Data,20250205,63407448,30993.8,124830,2813924.427409018,66377196.22740902
Allocation by Financial Instrument,Data,20250206,63420084,32620.3,128680,2814535.516761473,66395919.81676147
Allocation by Financial Instrument,Data,20250207,63439038,33227.9,129840,2813009.866527504,66415115.766527504
Allocation by Financial Instrument,Data,20250210,62768750,39903.4,0,3623107.601984909,66431761.0019849
Allocation by Financial Instrument,Data,20250211,62768750,39382.6,0,3622050.541765644,66430183.14176565
Allocation by Financial Instrument,Data,20250212,62775000,38093.6,0,3622394.912263674,66435488.51226368
Allocation by Financial Instrument,Data,20250213,62787500,41151.9,0,3756972.320875685,66585624.22087568
Allocation by Financial Instrument,Data,20250214,62812500,43559.5,0,3759143.569839685,66615203.069839686
Allocation and Performance by Region,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Allocation and Performance by Region,Header,Allocation by Region,Ending NAV,Ending %,MTD NAV,MTD %
Allocation and Performance by Region,Data,Asia,3160346.7914915825,4.744182477651926,5547.323794616852,-0.013872611582933098
Allocation and Performance by Region,Data,China,0.0,0.0,0.0,0.0
Allocation and Performance by Region,Data,Hong Kong,3066038.0973838908,4.602610149171867,4093.0127680753358,-0.015402355898506276
Allocation and Performance by Region,Data,Japan,54658.473769361655,0.0820510502866102,863.2546415022662,9.173304515838559E-4
Allocation and Performance by Region,Data,Singapore,39650.22033833016,0.05952127819344885,591.0563850395629,6.12413863988867E-4
Allocation and Performance by Region,Data,Europe,-2.7569228943849993,-4.138579134097405E-6,-0.03915118453499922,-3.96474435610494E-8
Allocation and Performance by Region,Data,Eurozone,-2.7569219863999996,-4.13857777106771E-6,-0.03915186579999963,-3.964847743141905E-8
Allocation and Performance by Region,Data,Sweden,3.1325515E-5,4.7024573305223106E-11,1.0582649999999972E-6,1.3756360671377664E-12
Allocation and Performance by Region,Data,Switzerland,-3.2233499999999996E-5,-4.83876030013843E-11,-3.7699999999999317E-7,-3.4176569786099657E-13
Allocation and Performance by Region,Data,North America,6.3454859035271E7,95.25582166092721,305264.4208607152,0.013872651230362187
Allocation and Performance by Region,Data,Canada,3.5253000000000004E-6,5.292035207494691E-12,5.964999999999993E-8,6.515667247183706E-14
Allocation and Performance by Region,Data,Mexico,-1.88529E-4,-2.8301197221052575E-10,-3.4834799999999594E-7,8.012837863017689E-13
Allocation and Performance by Region,Data,United States,6.3454859035456E7,95.25582166120493,305264.4208610058,0.013872651229507316
Allocation and Performance by Region,Data,Total,6.6615203069839686E7,100.0,310811.70550415665,0.46876488737568334
Allocation and Performance by Region,Header,Performance by Region,MTD MTM,MTD %
Allocation and Performance by Region,Data,Asia,0.0,-0.0018272514870076861
Allocation and Performance by Region,Data,China,0.0,0.0
Allocation and Performance by Region,Data,Hong Kong,0.0,-0.004239529550409404
Allocation and Performance by Region,Data,Japan,0.0,0.0015303406835087685
Allocation and Performance by Region,Data,Singapore,0.0,8.82033642946034E-4
Allocation and Performance by Region,Data,Europe,0.0,-2.076842253728728E-7
Allocation and Performance by Region,Data,Eurozone,0.0,-2.0768530228920667E-7
Allocation and Performance by Region,Data,Sweden,0.0,1.7319479184152442E-12
Allocation and Performance by Region,Data,Switzerland,0.0,-5.995204332975845E-13
Allocation and Performance by Region,Data,North America,126201.15,0.47406715129436616
Allocation and Performance by Region,Data,Canada,0.0,1.1102230246251565E-13
Allocation and Performance by Region,Data,Mexico,0.0,-5.184741524999481E-12
Allocation and Performance by Region,Data,United States,126201.15,0.4740671512994288
Allocation and Performance by Region,Data,Total,126201.15,0.4722233560796152
Allocation and Performance by Sector,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Allocation and Performance by Sector,Header,Allocation by Sector,Ending NAV,Ending %,MTD NAV,MTD %
Allocation and Performance by Sector,Data,Broad,0.0,0.0,0.0,0.0
Allocation and Performance by Sector,Data,Government,6.28125E7,94.29153872599785,-582312.0,-1.3202460978040786
Allocation and Performance by Sector,Data,Industrial,0.0,0.0,0.0,0.0
Allocation and Performance by Sector,Data,Technology,43559.5,0.06538972785886732,-93622.94999999998,-0.14150825759461058
Allocation and Performance by Sector,Data,Total Sector,6.28560595E7,94.35692845385672,-675934.9499999955,-1.4617543553986811
Allocation and Performance by Sector,Data,Cash,3759143.5698396843,5.6430715461432746,986746.6555041438,1.4617543553986727
Allocation and Performance by Sector,Data,Total,6.6615203069839686E7,100.0,310811.70550415665,0.46876488737568334
Allocation and Performance by Sector,Header,Performance by Sector,MTD MTM,MTD %
Allocation and Performance by Sector,Data,Broad,0.0,0.0
Allocation and Performance by Sector,Data,Government,100691.7,0.14645921050318034
Allocation and Performance by Sector,Data,Industrial,0.0,0.0
Allocation and Performance by Sector,Data,Technology,25509.449999999997,0.03841903442474148
Allocation and Performance by Sector,Data,Total Sector,126201.15,0.18492712113997722
Allocation and Performance by Sector,Data,Cash,0.0,0.28682499531960115
Allocation and Performance by Sector,Data,Total,126201.15,0.4722233560796152
Time Period Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Time Period Benchmark Comparison,Header,Date,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,U8251256,U8251256Return
Time Period Benchmark Comparison,Data,02/03/25,SPXTR,-0.754782095,EFA,-1.173649672,VT,-0.784670026,U8251256,0.003442332
Time Period Benchmark Comparison,Data,02/04/25,SPXTR,0.72309226,EFA,1.16204827,VT,0.932400932,U8251256,0.038375243
Time Period Benchmark Comparison,Data,02/05/25,SPXTR,0.391815444,EFA,0.971976774,VT,0.527878588,U8251256,0.07140134
Time Period Benchmark Comparison,Data,02/06/25,SPXTR,0.364382288,EFA,0.475059382,VT,0.328191664,U8251256,0.028207864
Time Period Benchmark Comparison,Data,02/07/25,SPXTR,-0.939779875,EFA,-0.945626478,VT,-0.809617272,U8251256,0.028911339
Time Period Benchmark Comparison,Data,02/10/25,SPXTR,0.685806723,EFA,0.678306745,VT,0.659576222,U8251256,0.02506242
Time Period Benchmark Comparison,Data,02/11/25,SPXTR,0.036378229,EFA,0.474111042,VT,0.057334753,U8251256,-0.002375159
Time Period Benchmark Comparison,Data,02/12/25,SPXTR,-0.261678039,EFA,0.372531976,VT,-0.098231827,U8251256,0.007986385
Time Period Benchmark Comparison,Data,02/13/25,SPXTR,1.043669796,EFA,1.212421131,VT,1.081612586,U8251256,0.225987213
Time Period Benchmark Comparison,Data,02/14/25,SPXTR,0.016144716,EFA,0.146681335,VT,0.10538262,U8251256,0.044422275
Cumulative Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Cumulative Benchmark Comparison,Header,Date,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,U8251256,U8251256Return
Cumulative Benchmark Comparison,Data,02/03/25,SPXTR,-0.754782095,EFA,-1.173649672,VT,-0.784670026,U8251256,0.003442332
Cumulative Benchmark Comparison,Data,02/04/25,SPXTR,-0.037147606,EFA,-0.025239778,VT,0.140414636,U8251256,0.041818896
Cumulative Benchmark Comparison,Data,02/05/25,SPXTR,0.354522288,EFA,0.946491671,VT,0.669034443,U8251256,0.113250096
Cumulative Benchmark Comparison,Data,02/06/25,SPXTR,0.720196393,EFA,1.426047451,VT,0.999421822,U8251256,0.141489905
Cumulative Benchmark Comparison,Data,02/07/25,SPXTR,-0.226351743,EFA,0.466935891,VT,0.181713059,U8251256,0.170442151
Cumulative Benchmark Comparison,Data,02/10/25,SPXTR,0.457902645,EFA,1.148409894,VT,0.842487817,U8251256,0.195547289
Cumulative Benchmark Comparison,Data,02/11/25,SPXTR,0.49444745,EFA,1.627965674,VT,0.900305608,U8251256,0.193167485
Cumulative Benchmark Comparison,Data,02/12/25,SPXTR,0.231475551,EFA,2.006562342,VT,0.801189395,U8251256,0.201169297
Cumulative Benchmark Comparison,Data,02/13/25,SPXTR,1.277561188,EFA,3.243311459,VT,1.891467746,U8251256,0.427611127
Cumulative Benchmark Comparison,Data,02/14/25,SPXTR,1.293912163,EFA,3.394750126,VT,1.998843644,U8251256,0.472223356
Risk Measures Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Risk Measures Benchmark Comparison,Header,RiskRatio,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,Account,AccountReturn
Risk Measures Benchmark Comparison,Data,Ending VAMI:,SPXTR,1012.939121629,EFA,1033.947501262,VT,1019.988436442,U8251256,1004.722233561
Risk Measures Benchmark Comparison,Data,Max Drawdown:,SPXTR,0.939779875,EFA,1.173649672,VT,0.809617272,U8251256,0.002375159
Risk Measures Benchmark Comparison,Data,Peak-To-Valley:,SPXTR,20250206 - 20250207,EFA,Start - 20250203,VT,20250206 - 20250207,U8251256,20250210 - 20250211
Risk Measures Benchmark Comparison,Data,Recovery:,SPXTR,4 Days,EFA,2 Days,VT,4 Days,U8251256,1 Day
Risk Measures Benchmark Comparison,Data,Sharpe Ratio:,SPXTR,3.019823765,EFA,6.70199462,VT,4.833953229,U8251256,7.900575582
Risk Measures Benchmark Comparison,Data,Sortino Ratio:,SPXTR,4.626088311,EFA,10.701761948,VT,8.103104661,U8251256,65.399667627
Risk Measures Benchmark Comparison,Data,Standard Deviation:,SPXTR,0.610029504,EFA,0.77261166,VT,0.612858041,U8251256,0.063032941
Risk Measures Benchmark Comparison,Data,Downside Deviation:,SPXTR,0.398215829,EFA,0.483849222,VT,0.365603955,U8251256,0.007614664
Risk Measures Benchmark Comparison,Data,Correlation:,SPXTR,0.588518982,EFA,0.485258991,VT,0.587793278,U8251256,-
Risk Measures Benchmark Comparison,Data,Beta:,SPXTR,0.060810309,EFA,0.03958949,VT,0.06045501,U8251256,-
Risk Measures Benchmark Comparison,Data,Alpha:,SPXTR,0.062236258,EFA,0.047244925,VT,0.051420582,U8251256,-
Risk Measures Benchmark Comparison,Data,Mean Return:,SPXTR,0.130504945,EFA,0.33738605,VT,0.199985824,U8251256,0.047142125
Risk Measures Benchmark Comparison,Data,Positive Periods:,SPXTR,7 (70),EFA,8 (80),VT,7 (70),U8251256,10 (100)
Risk Measures Benchmark Comparison,Data,Negative Periods:,SPXTR,3 (30),EFA,2 (20),VT,3 (30),U8251256,0 (0.00%)
Performance Attribution vs. S&P 500,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Performance Attribution vs. S&P 500,Header,SubSection,Sector,AccountContributionToReturn,BM_ContributionToReturn,ContributionToReturnDifference
Performance Attribution vs. S&P 500,Data,Contribution To Return,Basic Materials,0,0.042606259,-0.042606259
Performance Attribution vs. S&P 500,Data,Contribution To Return,Broad,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Consumer Cyclicals,0,-0.334431584,0.334431584
Performance Attribution vs. S&P 500,Data,Contribution To Return,Consumer Non-Cyc,0,0.119172581,-0.119172581
Performance Attribution vs. S&P 500,Data,Contribution To Return,Education,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Energy,0,0.083059146,-0.083059146
Performance Attribution vs. S&P 500,Data,Contribution To Return,Financials,0,0.029881559,-0.029881559
Performance Attribution vs. S&P 500,Data,Contribution To Return,Government,0.146459211,0,0.146459211
Performance Attribution vs. S&P 500,Data,Contribution To Return,Healthcare,0,-0.141317989,0.141317989
Performance Attribution vs. S&P 500,Data,Contribution To Return,Industrials,0,-0.071846652,0.071846652
Performance Attribution vs. S&P 500,Data,Contribution To Return,Institutions,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Real Estate,0,0.033143691,-0.033143691
Performance Attribution vs. S&P 500,Data,Contribution To Return,Technology,0.038419034,1.622467726,-1.584048692
Performance Attribution vs. S&P 500,Data,Contribution To Return,Telecomm,0,-0.104972217,0.104972217
Performance Attribution vs. S&P 500,Data,Contribution To Return,Utilities,0,0.031499977,-0.031499977
Performance Attribution vs. S&P 500,Data,Contribution To Return,Cash,0.286824995,0,0.286824995
Performance Attribution vs. S&P 500,Data,Contribution To Return,Fund Cash,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Unclassified,0,0,0
Performance Attribution vs. S&P 500,Header,SubSection,Sector,Allocation,Selection,Total
Performance Attribution vs. S&P 500,Data,Attribution Effect,Basic Materials,-0.042606262,0,-0.042606262
Performance Attribution vs. S&P 500,Data,Attribution Effect,Broad,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Consumer Cyclicals,0.334434131,0,0.334434131
Performance Attribution vs. S&P 500,Data,Attribution Effect,Consumer Non-Cyc,-0.119172662,0,-0.119172662
Performance Attribution vs. S&P 500,Data,Attribution Effect,Education,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Energy,-0.083059221,0,-0.083059221
Performance Attribution vs. S&P 500,Data,Attribution Effect,Financials,-0.029881629,0,-0.029881629
Performance Attribution vs. S&P 500,Data,Attribution Effect,Government,0,0.127332089,0.127332089
Performance Attribution vs. S&P 500,Data,Attribution Effect,Healthcare,0.141318195,0,0.141318195
Performance Attribution vs. S&P 500,Data,Attribution Effect,Industrials,0.071846693,0,0.071846693
Performance Attribution vs. S&P 500,Data,Attribution Effect,Institutions,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Real Estate,-0.033143693,0,-0.033143693
Performance Attribution vs. S&P 500,Data,Attribution Effect,Technology,-0.675649678,0.024237687,-0.651411991
Performance Attribution vs. S&P 500,Data,Attribution Effect,Telecomm,0.104972145,0,0.104972145
Performance Attribution vs. S&P 500,Data,Attribution Effect,Utilities,-0.031499979,0,-0.031499979
Performance Attribution vs. S&P 500,Data,Attribution Effect,Cash,0,0.284219963,0.284219963
Performance Attribution vs. S&P 500,Data,Attribution Effect,Fund Cash,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Unclassified,0,0,0
Performance by Asset Class,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Performance by Asset Class,Header,Date,Equities,Fixed Income,Cash
Performance by Asset Class,Data,20250203,-0.011971867,-0.004926091,0.020340289
Performance by Asset Class,Data,20250204,0.008466408,0.019057561,0.010851274
Performance by Asset Class,Data,20250205,0.021249623,0,0.050151718
Performance by Asset Class,Data,20250206,0.008250574,0.019036658,0.000920631
Performance by Asset Class,Data,20250207,0.002662212,0.028546935,-0.002297807
Performance by Asset Class,Data,20250210,0.004263835,0.018886604,0.001911981
Performance by Asset Class,Data,20250211,-0.000783962,0,-0.001591197
Performance by Asset Class,Data,20250212,-0.001940383,0.009408374,0.000518395
Performance by Asset Class,Data,20250213,0.004603413,0.018815245,0.202568554
Performance by Asset Class,Data,20250214,0.003615795,0.037545642,0.003260837
Performance by Asset Class,Data,Total,0.038419034,0.146459211,0.286824995
Performance by Financial Instrument,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Performance by Financial Instrument,Header,Date,ETFs,Options,Stocks,Cash
Performance by Financial Instrument,Data,20250203,-0.004926091,-0.006828742,-0.005143124,0.020340289
Performance by Financial Instrument,Data,20250204,0.019057561,0.005465098,0.00300131,0.010851274
Performance by Financial Instrument,Data,20250205,0,0.011932549,0.009317074,0.050151718
Performance by Financial Instrument,Data,20250206,0.019036658,0.00245039,0.005800185,0.000920631
Performance by Financial Instrument,Data,20250207,0.028546935,0.000915116,0.001747095,-0.002297807
Performance by Financial Instrument,Data,20250210,0.018886604,0.010051176,-0.00578734,0.001911981
Performance by Financial Instrument,Data,20250211,0,-0.000783962,0,-0.001591197
Performance by Financial Instrument,Data,20250212,0.009408374,-0.001940383,0,0.000518395
Performance by Financial Instrument,Data,20250213,0.018815245,0.004603413,0,0.202568554
Performance by Financial Instrument,Data,20250214,0.037545642,0.003615795,0,0.003260837
Performance by Financial Instrument,Data,Total,0.146459211,0.029482968,0.008934636,0.286824995
Performance by Symbol,MetaInfo,Analysis Period,"February 3, 2025 - February 14, 2025"
Performance by Symbol,Header,Symbol,Description,FinancialInstrument,Sector,AvgWeight,Return,Contribution,Unrealized_P&L,Realized_P&L,Open
Performance by Symbol,Data,DIA,SPDR DJIA TRUST,ETFs,Broad,0,0,0,0.00,0.00,No
Performance by Symbol,Data,SGOV,ISHARES 0-3 MONTH TREASURY B,ETFs,Government,95.114930938,0.154151981,0.146459211,"96,745.79",507.67,Yes
Performance by Symbol,Data,Total ETFs,,,,95.114930938,0.154151981,0.146459211,"96,745.79",507.67,
Performance by Symbol,Data,NVDA  250131C00126000,NVDA 31JAN25 126 C,Options,Technology,0,0,0,0.00,"2,635.35",No
Performance by Symbol,Data,NVDA  250131P00115000,NVDA 31JAN25 115 P,Options,Technology,0,0,0,0.00,"3,297.77",No
Performance by Symbol,Data,NVDA  250131P00119000,NVDA 31JAN25 119 P,Options,Technology,0,0,0,0.00,"2,727.84",No
Performance by Symbol,Data,NVDA  250207C00126000,NVDA 07FEB25 126 C,Options,Technology,-0.003724412,-100,0.001603662,0.00,0.00,No
Performance by Symbol,Data,NVDA  250207P00119000,NVDA 07FEB25 119 P,Options,Technology,-0.00327534,-100,0.006181181,0.00,"2,027.06",No
Performance by Symbol,Data,NVDA  250207P00120000,NVDA 07FEB25 120 P,Options,Technology,-0.001867145,-100,0.003467312,0.00,853.84,No
Performance by Symbol,Data,NVDA  260116C00110000,NVDA 16JAN26 110 C,Options,Technology,0.053362756,38.503974563,0.018229157,"12,702.55",0.00,Yes
Performance by Symbol,Data,Total Options,,,,0.0487875,81.929927896,0.029482968,"12,702.55","11,541.86",
Performance by Symbol,Data,BILI,BILIBILI INC-SPONSORED ADR,Stocks,Technology,0,0,0,0.00,0.00,No
Performance by Symbol,Data,CAT,CATERPILLAR INC,Stocks,Industrials,0,0,0,0.00,0.00,No
Performance by Symbol,Data,NVDA,NVIDIA CORP,Stocks,Technology,0.185547753,4.935730157,0.008934636,0.00,"1,919.14",No
Performance by Symbol,Data,Total Stocks,,,,0.111328652,4.935730157,0.008934636,0.00,"1,919.14",
Performance by Symbol,Data,CAD,Canadian Dollar,Cash,Cash,0,2.421592411,0,,,Yes
Performance by Symbol,Data,CHF,Swiss Franc,Cash,Cash,-0,1.275626424,-0,,,Yes
Performance by Symbol,Data,EUR,Euro,Cash,Cash,-0.000004089,5.260475084,-0.000000208,,,Yes
Performance by Symbol,Data,HKD,Hong Kong Dollar,Cash,Cash,4.613545631,-0.091238973,-0.00423953,,,Yes
Performance by Symbol,Data,JPY,Japanese Yen,Cash,Cash,0.081874545,1.892639886,0.001530341,,,Yes
Performance by Symbol,Data,MXN,Mexican Peso,Cash,Cash,-0,1.863533889,-0,,,Yes
Performance by Symbol,Data,SEK,Swedish Krona,Cash,Cash,0,3.784725691,0,,,Yes
Performance by Symbol,Data,SGD,Singapore Dollar,Cash,Cash,0.059110072,1.499514362,0.000882034,,,Yes
Performance by Symbol,Data,USD,United States Dollar,Cash,Cash,-0.029601653,9.792345512,0.288945873,,,Yes
