Introduction,Header,Name,Account,Alias,BaseCurrency,AccountType,AnalysisPeriod,PerformanceMeasure
Introduction,Data,Golden Horse Global Macro Discretionary Fund,U8251256,,USD,Separate Trading Limit,"February 3, 2025 to February 12, 2025 (Daily)",TWR
Key Statistics,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Key Statistics,Header,BeginningNAV,EndingNAV,CumulativeReturn,5DayReturn,5DayReturnDateRange,10DayReturn,10DayReturnDateRange,BestReturn,BestReturnDate,WorstReturn,WorstReturnDate,MTM,Deposits & Withdrawals,Dividends,Interest,Fees & Commissions,Other,ChangeInNAV
Key Statistics,Data,66302109.02544817,66435488.51226367,0.201169297,0.087819746,20250206 - 20250212,,,0.07140134,20250205,-0.002375159,20250211,83235.25,0,0,-472187.0256944,-3633.161035,525964.423544897,133379.486815497
Historical Performance Benchmark Comparison,MetaInfo,Analysis Period,"March 22, 2018 - February 12, 2025"
Historical Performance Benchmark Comparison,Header,Account,MTD,QTD,YTD,1 Year,3 Year,5 Year,Since Inception
Historical Performance Benchmark Comparison,Data,SPXTR,0.231475551,3.022656759,3.022656759,22.064379254,43.468366444,94.942838008,150.465075994
Historical Performance Benchmark Comparison,Data,EFA,2.006562342,6.903848697,6.903848697,10.729736636,16.660517502,34.312394359,42.159804416
Historical Performance Benchmark Comparison,Data,VT,0.801189395,3.881511747,3.881511747,17.785327381,28.250805202,63.59184958,88.431515537
Historical Performance Benchmark Comparison,Data,U8251256,0.201169292,6.80098916,6.80098916,54.601389407,39.534278883,-52.555615248,< -2000000
Concentration,Data,Holdings,United States of America (Government) 0% 13-MAR-2025,United States of America (Government) 0% 13-MAR-2025,Unclassified,217264.275,0,217264.275,0.298353198,-0,0.327030447
Concentration,Data,Holdings,    SGOV,ISHARES 0-3 MONTH TREASURY B,Government,217264.275,0,217264.275,,,0.327030447
Concentration,Data,Holdings,NVDA  260116C00110000,NVDA 16JAN26 110 C,Technology,38093.6,0,38093.6,0.052311165,-0,0.057339234
Concentration,Data,Holdings,Total,,,72821165.08144073,-6385676.569177053,66435488.51226368,100,100,100
Concentration,Header,SubSection,AssetClass,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Asset Class Allocation,Fixed Income,94.478444495,92.227085456,-2.251359039,-0,-0,0
Concentration,Data,Asset Class Allocation,Other Assets,0,0,0,-0,70.773402411,70.773402411
Concentration,Data,Asset Class Allocation,Equities,0.057332124,2.78722985,2.729897726,-0,-0,0
Concentration,Data,Asset Class Allocation,Cash,5.464223381,4.985684694,-0.478538687,100,29.226597589,-70.773402411
Concentration,Data,Asset Class Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Sector,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Sector Allocation,Unclassified,0,94.962004141,94.962004141,-0,70.773402411,70.773402411
Concentration,Data,Sector Allocation,Cash,5.464223381,4.985684694,-0.478538687,100,29.226597589,-70.773402411
Concentration,Data,Sector Allocation,Technology,0.057332124,0.052311165,-0.005020959,-0,-0,0
Concentration,Data,Sector Allocation,Government,94.478444495,0,-94.478444495,-0,-0,0
Concentration,Data,Sector Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Region,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Region Allocation,North America,95.239332878,92.582727119,-2.656605759,20.404833675,29.123904288,8.719070613
Concentration,Data,Region Allocation,Asia,4.760646991,4.343725206,-0.416921784,79.399699449,0.10244111,-79.297258339
Concentration,Data,Region Allocation,Not Available,0,3.073529306,3.073529306,-0,70.773402411,70.773402411
Concentration,Data,Region Allocation,Europe,0.000020131,0.000018368,-0.000001763,0.195466876,0.00025219,-0.195214686
Concentration,Data,Region Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Country,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Country Allocation,United States,95.239332878,92.582727119,-2.656605759,20.404831412,29.123904285,8.719072873
Concentration,Data,Country Allocation,Hong Kong,4.620421322,4.21578004,-0.404641282,79.377060975,0.102411902,-79.274649073
Concentration,Data,Country Allocation,Not Available,0,3.073529306,3.073529306,-0,70.773402411,70.773402411
Concentration,Data,Country Allocation,Japan,0.081146688,0.074040129,-0.00710656,0.022637945,0.000029207,-0.022608737
Concentration,Data,Country Allocation,Singapore,0.05907898,0.053905038,-0.005173943,0.000000529,0.000000001,-0.000000529
Concentration,Data,Country Allocation,Eurozone,0.000020131,0.000018368,-0.000001763,0.195466491,0.00025219,-0.195214301
Concentration,Data,Country Allocation,Mexico,0,0,0,0.000002263,0.000000003,-0.00000226
Concentration,Data,Country Allocation,Switzerland,0,0,0,0.000000385,0,-0.000000385
Concentration,Data,Country Allocation,Sweden,0,0,-0,-0,-0,0
Concentration,Data,Country Allocation,Canada,0,0,-0,-0,-0,0
Concentration,Data,Country Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,FinancialInstrument,LongWeight,LongParsedWeight,+/-,ShortWeight,ShortParsedWeight,+/-
Concentration,Data,Financial Instrument Allocation,Treasury Bills,0,89.15355615,89.15355615,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Unclassified,0,0,0,-0,70.773402411,70.773402411
Concentration,Data,Financial Instrument Allocation,Bonds,0,3.073529306,3.073529306,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Stocks,0,2.734918684,2.734918684,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Cash,5.464223381,4.985684694,-0.478538687,100,29.226597589,-70.773402411
Concentration,Data,Financial Instrument Allocation,Options,0.057332124,0.052311165,-0.005020959,-0,-0,0
Concentration,Data,Financial Instrument Allocation,ETFs,94.478444495,0,-94.478444495,-0,-0,0
Concentration,Data,Financial Instrument Allocation,Total,100,100,0,100,100,0
Concentration,Header,SubSection,Type,LongAmount,LongPercent,ShortAmount,ShortPercent,GrossAmount,GrossPercent,NetAmount,NetPercent
Concentration,Data,Exposure,Unparsed,62813093.60000001,94.547500149,0,0,62813093.60000001,94.547500149,62813093.60000001,94.547500149
Concentration,Data,Exposure,Parsed,69190531.4,104.146944577,-4519360.575,-6.802630155,73709891.97500001,110.949574731,64671170.825,97.344314422
ESG,MetaInfo,Analysis Period,"February 12, 2025"
ESG,Header,SubSection,Category,Score
ESG,Data,RatingsSummary,ESG,7
ESG,Data,RatingsSummary,Controversies,1
ESG,Data,RatingsSummary,Combined,4
ESG,Data,RatingsSummary,Environmental,7
ESG,Data,RatingsSummary,Resource Use,9
ESG,Data,RatingsSummary,Emissions,8
ESG,Data,RatingsSummary,Environmental Innovation,3
ESG,Data,RatingsSummary,Social,8
ESG,Data,RatingsSummary,Workforce,9
ESG,Data,RatingsSummary,Human Rights,5
ESG,Data,RatingsSummary,Community,8
ESG,Data,RatingsSummary,Product Responsibility,7
ESG,Data,RatingsSummary,Governance,9
ESG,Data,RatingsSummary,Management,9
ESG,Data,RatingsSummary,Shareholders,8
ESG,Data,RatingsSummary,CSR Strategy,7
ESG,Data,RatingsSummary,Coverage Ratio,5.882352941
ESG,Header,SubSection,Symbol,Description,Weight (%),ESG,Controversies,Combined,Environmental,Social,Governance
ESG,Data,HoldingsAnalysis,NVDA,NVIDIA CORP,0.058640947,7,1,4,7,8,9
Allocation by Asset Class,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Allocation by Asset Class,Header,Date,Equities,Fixed Income,Cash,NAV
Allocation by Asset Class,Data,20250203,137182.45,63394812,2772396.914335541,66304391.36433554
Allocation by Asset Class,Data,20250204,142796.05,63407448,2779591.785580127,66329835.835580125
Allocation by Asset Class,Data,20250205,155823.8,63407448,2813924.427409018,66377196.22740902
Allocation by Asset Class,Data,20250206,161300.3,63420084,2814535.516761473,66395919.81676147
Allocation by Asset Class,Data,20250207,163067.9,63439038,2813009.866527504,66415115.766527504
Allocation by Asset Class,Data,20250210,39903.4,62768750,3623107.601984909,66431761.0019849
Allocation by Asset Class,Data,20250211,39382.6,62768750,3622050.541765644,66430183.14176565
Allocation by Asset Class,Data,20250212,38093.6,62775000,3622394.912263674,66435488.51226368
Allocation by Financial Instrument,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Allocation by Financial Instrument,Header,Date,ETFs,Options,Stocks,Cash,NAV
Allocation by Financial Instrument,Data,20250203,63394812,20522.45,116660,2772396.914335541,66304391.36433554
Allocation by Financial Instrument,Data,20250204,63407448,24146.05,118650,2779591.785580127,66329835.835580125
Allocation by Financial Instrument,Data,20250205,63407448,30993.8,124830,2813924.427409018,66377196.22740902
Allocation by Financial Instrument,Data,20250206,63420084,32620.3,128680,2814535.516761473,66395919.81676147
Allocation by Financial Instrument,Data,20250207,63439038,33227.9,129840,2813009.866527504,66415115.766527504
Allocation by Financial Instrument,Data,20250210,62768750,39903.4,0,3623107.601984909,66431761.0019849
Allocation by Financial Instrument,Data,20250211,62768750,39382.6,0,3622050.541765644,66430183.14176565
Allocation by Financial Instrument,Data,20250212,62775000,38093.6,0,3622394.912263674,66435488.51226368
Allocation and Performance by Region,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Allocation and Performance by Region,Header,Allocation by Region,Ending NAV,Ending %,Period NAV,Period %
Allocation and Performance by Region,Data,Asia,3156609.745272247,4.751390884541403,-4935.973010851536,-0.017003009338548147
Allocation and Performance by Region,Data,China,0.0,0.0,0.0,0.0
Allocation and Performance by Region,Data,Hong Kong,3063440.449596957,4.611150633793353,-5397.624138507061,-0.017417173239116235
Allocation and Performance by Region,Data,Japan,53915.01928782936,0.08115394421744472,271.81813948338095,2.4671225027372585E-4
Allocation and Performance by Region,Data,Singapore,39254.27638746096,0.05908630653060496,189.83298817243485,1.6745165029527238E-4
Allocation and Performance by Region,Data,Europe,-2.7282816630349997,-4.1066630563443085E-6,-0.10913737830000114,-1.5634484892542467E-7
Allocation and Performance by Region,Data,Eurozone,-2.7282806886,-4.10666158960564E-6,-0.1091380482000015,-1.5634586225115312E-7
Allocation and Performance by Region,Data,Sweden,3.0766065E-5,4.630968431024742E-11,5.829000000000008E-7,7.859966875579965E-13
Allocation and Performance by Region,Data,Switzerland,-3.17405E-5,-4.777642297932505E-11,8.700000000000103E-8,2.2732903976067477E-13
Allocation and Performance by Region,Data,North America,6.327888149527309E7,95.24861322212165,138315.56896372885,0.01700316568339355
Allocation and Performance by Region,Data,Canada,3.4944E-6,5.259839399472393E-12,5.244999999999981E-8,6.852640718295361E-14
Allocation and Performance by Region,Data,Mexico,-1.8640446E-4,-2.805796482787819E-10,-1.3244879999999774E-6,-1.433215804119119E-12
Allocation and Performance by Region,Data,United States,6.3278881495456E7,95.24861322239697,138315.5689650029,0.017003165684770227
Allocation and Performance by Region,Data,Total,6.643548851226368E7,100.0,133379.48681549728,0.20116929729083743
Allocation and Performance by Region,Header,Performance by Region,Period MTM,Period %
Allocation and Performance by Region,Data,Asia,0.0,-0.007445378372439304
Allocation and Performance by Region,Data,China,0.0,0.0
Allocation and Performance by Region,Data,Hong Kong,0.0,-0.008143627579959567
Allocation and Performance by Region,Data,Japan,0.0,4.118705724476257E-4
Allocation and Performance by Region,Data,Singapore,0.0,2.8640894207399015E-4
Allocation and Performance by Region,Data,Europe,0.0,-1.645969582853013E-7
Allocation and Performance by Region,Data,Eurozone,0.0,-1.6459794638379321E-7
Allocation and Performance by Region,Data,Sweden,0.0,8.881784197001252E-13
Allocation and Performance by Region,Data,Switzerland,0.0,1.3322676295501878E-13
Allocation and Performance by Region,Data,North America,83235.25,0.20863079638726578
Allocation and Performance by Region,Data,Canada,0.0,6.661338147750939E-14
Allocation and Performance by Region,Data,Mexico,0.0,-1.9984014443252818E-12
Allocation and Performance by Region,Data,United States,83235.25,0.20863079638917537
Allocation and Performance by Region,Data,Total,83235.24999999999,0.20116929729085964
Allocation and Performance by Sector,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Allocation and Performance by Sector,Header,Allocation by Sector,Ending NAV,Ending %,Period NAV,Period %
Allocation and Performance by Sector,Data,Broad,0.0,0.0,0.0,0.0
Allocation and Performance by Sector,Data,Government,6.2775E7,94.49016091514406,6.2775E7,94.49016091514406
Allocation and Performance by Sector,Data,Industrial,0.0,0.0,0.0,0.0
Allocation and Performance by Sector,Data,Technology,38093.6,0.05733923367323189,-107026.44999999998,-0.1615377404276972
Allocation and Performance by Sector,Data,Total Sector,6.28130936E7,94.54750014881729,6.2667973550000004E7,94.32862317471637
Allocation and Performance by Sector,Data,Cash,3622394.9122636737,5.452499851182695,-6.25345940631845E7,-94.32862317471637
Allocation and Performance by Sector,Data,Total,6.643548851226368E7,100.0,133379.48681549728,0.20116929729083743
Allocation and Performance by Sector,Header,Performance by Sector,Period MTM,Period %
Allocation and Performance by Sector,Data,Broad,0.0,0.0
Allocation and Performance by Sector,Data,Government,63191.7,0.09004050524628049
Allocation and Performance by Sector,Data,Industrial,0.0,0.0
Allocation and Performance by Sector,Data,Technology,20043.55,0.030197177333524117
Allocation and Performance by Sector,Data,Total Sector,83235.25,0.12025971066900176
Allocation and Performance by Sector,Data,Cash,0.0,0.0808226360839992
Allocation and Performance by Sector,Data,Total,83235.24999999999,0.20116929729085964
Time Period Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Time Period Benchmark Comparison,Header,Date,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,U8251256,U8251256Return
Time Period Benchmark Comparison,Data,02/03/25,SPXTR,-0.754782095,EFA,-1.173649672,VT,-0.784670026,U8251256,0.003442332
Time Period Benchmark Comparison,Data,02/04/25,SPXTR,0.72309226,EFA,1.16204827,VT,0.932400932,U8251256,0.038375243
Time Period Benchmark Comparison,Data,02/05/25,SPXTR,0.391815444,EFA,0.971976774,VT,0.527878588,U8251256,0.07140134
Time Period Benchmark Comparison,Data,02/06/25,SPXTR,0.364382288,EFA,0.475059382,VT,0.328191664,U8251256,0.028207864
Time Period Benchmark Comparison,Data,02/07/25,SPXTR,-0.939779875,EFA,-0.945626478,VT,-0.809617272,U8251256,0.028911339
Time Period Benchmark Comparison,Data,02/10/25,SPXTR,0.685806723,EFA,0.678306745,VT,0.659576222,U8251256,0.02506242
Time Period Benchmark Comparison,Data,02/11/25,SPXTR,0.036378229,EFA,0.474111042,VT,0.057334753,U8251256,-0.002375159
Time Period Benchmark Comparison,Data,02/12/25,SPXTR,-0.261678039,EFA,0.372531976,VT,-0.098231827,U8251256,0.007986385
Cumulative Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Cumulative Benchmark Comparison,Header,Date,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,U8251256,U8251256Return
Cumulative Benchmark Comparison,Data,02/03/25,SPXTR,-0.754782095,EFA,-1.173649672,VT,-0.784670026,U8251256,0.003442332
Cumulative Benchmark Comparison,Data,02/04/25,SPXTR,-0.037147606,EFA,-0.025239778,VT,0.140414636,U8251256,0.041818896
Cumulative Benchmark Comparison,Data,02/05/25,SPXTR,0.354522288,EFA,0.946491671,VT,0.669034443,U8251256,0.113250096
Cumulative Benchmark Comparison,Data,02/06/25,SPXTR,0.720196393,EFA,1.426047451,VT,0.999421822,U8251256,0.141489905
Cumulative Benchmark Comparison,Data,02/07/25,SPXTR,-0.226351743,EFA,0.466935891,VT,0.181713059,U8251256,0.170442151
Cumulative Benchmark Comparison,Data,02/10/25,SPXTR,0.457902645,EFA,1.148409894,VT,0.842487817,U8251256,0.195547289
Cumulative Benchmark Comparison,Data,02/11/25,SPXTR,0.49444745,EFA,1.627965674,VT,0.900305608,U8251256,0.193167485
Cumulative Benchmark Comparison,Data,02/12/25,SPXTR,0.231475551,EFA,2.006562342,VT,0.801189395,U8251256,0.201169297
Risk Measures Benchmark Comparison,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Risk Measures Benchmark Comparison,Header,RiskRatio,BM1,BM1Return,BM2,BM2Return,BM3,BM3Return,Account,AccountReturn
Risk Measures Benchmark Comparison,Data,Ending VAMI:,SPXTR,1002.314755511,EFA,1020.065623423,VT,1008.011893946,U8251256,1002.011692973
Risk Measures Benchmark Comparison,Data,Max Drawdown:,SPXTR,0.939779875,EFA,1.173649672,VT,0.809617272,U8251256,0.002375159
Risk Measures Benchmark Comparison,Data,Peak-To-Valley:,SPXTR,20250206 - 20250207,EFA,Start - 20250203,VT,20250206 - 20250207,U8251256,20250210 - 20250211
Risk Measures Benchmark Comparison,Data,Recovery:,SPXTR,Ongoing,EFA,2 Days,VT,Ongoing,U8251256,1 Day
Risk Measures Benchmark Comparison,Data,Sharpe Ratio:,SPXTR,0.392841274,EFA,4.753718411,VT,2.288908935,U8251256,6.511551011
Risk Measures Benchmark Comparison,Data,Sortino Ratio:,SPXTR,0.521511551,EFA,7.022302395,VT,3.366988011,U8251256,16.806286523
Risk Measures Benchmark Comparison,Data,Standard Deviation:,SPXTR,0.591042569,EFA,0.799116276,VT,0.60128077,U8251256,0.021968847
Risk Measures Benchmark Comparison,Data,Downside Deviation:,SPXTR,0.445217206,EFA,0.540958441,VT,0.408756112,U8251256,0.008511771
Risk Measures Benchmark Comparison,Data,Correlation:,SPXTR,0.434023924,EFA,0.457406987,VT,0.490247908,U8251256,-
Risk Measures Benchmark Comparison,Data,Beta:,SPXTR,0.016132518,EFA,0.012574771,VT,0.017912067,U8251256,-
Risk Measures Benchmark Comparison,Data,Alpha:,SPXTR,0.022462341,EFA,0.015363851,VT,0.019091314,U8251256,-
Risk Measures Benchmark Comparison,Data,Mean Return:,SPXTR,0.030654367,EFA,0.251844755,VT,0.101607879,U8251256,0.025126471
Risk Measures Benchmark Comparison,Data,Positive Periods:,SPXTR,5 (62.5),EFA,6 (75),VT,5 (62.5),U8251256,8 (100)
Risk Measures Benchmark Comparison,Data,Negative Periods:,SPXTR,3 (37.5),EFA,2 (25),VT,3 (37.5),U8251256,0 (0.00%)
Performance Attribution vs. S&P 500,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Performance Attribution vs. S&P 500,Header,SubSection,Sector,AccountContributionToReturn,BM_ContributionToReturn,ContributionToReturnDifference
Performance Attribution vs. S&P 500,Data,Contribution To Return,Basic Materials,0,0.015483098,-0.015483098
Performance Attribution vs. S&P 500,Data,Contribution To Return,Broad,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Consumer Cyclicals,0,-0.476583455,0.476583455
Performance Attribution vs. S&P 500,Data,Contribution To Return,Consumer Non-Cyc,0,0.10692926,-0.10692926
Performance Attribution vs. S&P 500,Data,Contribution To Return,Education,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Energy,0,0.045945957,-0.045945957
Performance Attribution vs. S&P 500,Data,Contribution To Return,Financials,0,-0.045734444,0.045734444
Performance Attribution vs. S&P 500,Data,Contribution To Return,Government,0.090040505,0,0.090040505
Performance Attribution vs. S&P 500,Data,Contribution To Return,Healthcare,0,-0.074339151,0.074339151
Performance Attribution vs. S&P 500,Data,Contribution To Return,Industrials,0,-0.071418025,0.071418025
Performance Attribution vs. S&P 500,Data,Contribution To Return,Institutions,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Real Estate,0,0.024984461,-0.024984461
Performance Attribution vs. S&P 500,Data,Contribution To Return,Technology,0.030197177,0.898636624,-0.868439447
Performance Attribution vs. S&P 500,Data,Contribution To Return,Telecomm,0,-0.21949744,0.21949744
Performance Attribution vs. S&P 500,Data,Contribution To Return,Utilities,0,0.038795458,-0.038795458
Performance Attribution vs. S&P 500,Data,Contribution To Return,Cash,0.080822636,0,0.080822636
Performance Attribution vs. S&P 500,Data,Contribution To Return,Fund Cash,0,0,0
Performance Attribution vs. S&P 500,Data,Contribution To Return,Unclassified,0,0,0
Performance Attribution vs. S&P 500,Header,SubSection,Sector,Allocation,Selection,Total
Performance Attribution vs. S&P 500,Data,Attribution Effect,Basic Materials,-0.015483099,0,-0.015483099
Performance Attribution vs. S&P 500,Data,Attribution Effect,Broad,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Consumer Cyclicals,0.476585372,0,0.476585372
Performance Attribution vs. S&P 500,Data,Attribution Effect,Consumer Non-Cyc,-0.106929286,0,-0.106929286
Performance Attribution vs. S&P 500,Data,Attribution Effect,Education,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Energy,-0.045946001,0,-0.045946001
Performance Attribution vs. S&P 500,Data,Attribution Effect,Financials,0.04573452,0,0.04573452
Performance Attribution vs. S&P 500,Data,Attribution Effect,Government,0,0.070962367,0.070962367
Performance Attribution vs. S&P 500,Data,Attribution Effect,Healthcare,0.07433925,0,0.07433925
Performance Attribution vs. S&P 500,Data,Attribution Effect,Industrials,0.071418065,0,0.071418065
Performance Attribution vs. S&P 500,Data,Attribution Effect,Institutions,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Real Estate,-0.024984462,0,-0.024984462
Performance Attribution vs. S&P 500,Data,Attribution Effect,Technology,-0.470277875,0.02078057,-0.449497305
Performance Attribution vs. S&P 500,Data,Attribution Effect,Telecomm,0.219497866,0,0.219497866
Performance Attribution vs. S&P 500,Data,Attribution Effect,Utilities,-0.03879546,0,-0.03879546
Performance Attribution vs. S&P 500,Data,Attribution Effect,Cash,0,0.078382915,0.078382915
Performance Attribution vs. S&P 500,Data,Attribution Effect,Fund Cash,0,0,0
Performance Attribution vs. S&P 500,Data,Attribution Effect,Unclassified,0,0,0
Performance by Asset Class,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Performance by Asset Class,Header,Date,Equities,Fixed Income,Cash
Performance by Asset Class,Data,20250203,-0.011971867,-0.004926091,0.020340289
Performance by Asset Class,Data,20250204,0.008466408,0.019057561,0.010851274
Performance by Asset Class,Data,20250205,0.021249623,0,0.050151718
Performance by Asset Class,Data,20250206,0.008250574,0.019036658,0.000920631
Performance by Asset Class,Data,20250207,0.002662212,0.028546935,-0.002297807
Performance by Asset Class,Data,20250210,0.004263835,0.018886604,0.001911981
Performance by Asset Class,Data,20250211,-0.000783962,0,-0.001591197
Performance by Asset Class,Data,20250212,-0.001940383,0.009408374,0.000518395
Performance by Asset Class,Data,Total,0.030197177,0.090040505,0.080822636
Performance by Financial Instrument,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Performance by Financial Instrument,Header,Date,ETFs,Options,Stocks,Cash
Performance by Financial Instrument,Data,20250203,-0.004926091,-0.006828742,-0.005143124,0.020340289
Performance by Financial Instrument,Data,20250204,0.019057561,0.005465098,0.00300131,0.010851274
Performance by Financial Instrument,Data,20250205,0,0.011932549,0.009317074,0.050151718
Performance by Financial Instrument,Data,20250206,0.019036658,0.00245039,0.005800185,0.000920631
Performance by Financial Instrument,Data,20250207,0.028546935,0.000915116,0.001747095,-0.002297807
Performance by Financial Instrument,Data,20250210,0.018886604,0.010051176,-0.00578734,0.001911981
Performance by Financial Instrument,Data,20250211,0,-0.000783962,0,-0.001591197
Performance by Financial Instrument,Data,20250212,0.009408374,-0.001940383,0,0.000518395
Performance by Financial Instrument,Data,Total,0.090040505,0.021261846,0.008934636,0.080822636
Performance by Symbol,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Performance by Symbol,Header,Symbol,Description,FinancialInstrument,Sector,AvgWeight,Return,Contribution,Unrealized_P&L,Realized_P&L,Open
Performance by Symbol,Data,DIA,SPDR DJIA TRUST,ETFs,Broad,0,0,0,0.00,0.00,No
Performance by Symbol,Data,SGOV,ISHARES 0-3 MONTH TREASURY B,ETFs,Government,95.295408616,0.094358458,0.090040505,"59,245.79",507.67,Yes
Performance by Symbol,Data,Total ETFs,,,,95.295408616,0.094358458,0.090040505,"59,245.79",507.67,
Performance by Symbol,Data,NVDA  250131C00126000,NVDA 31JAN25 126 C,Options,Technology,0,0,0,0.00,"2,635.35",No
Performance by Symbol,Data,NVDA  250131P00115000,NVDA 31JAN25 115 P,Options,Technology,0,0,0,0.00,"3,297.77",No
Performance by Symbol,Data,NVDA  250131P00119000,NVDA 31JAN25 119 P,Options,Technology,0,0,0,0.00,"2,727.84",No
Performance by Symbol,Data,NVDA  250207C00126000,NVDA 07FEB25 126 C,Options,Technology,-0.003724412,-100,0.001603662,0.00,0.00,No
Performance by Symbol,Data,NVDA  250207P00119000,NVDA 07FEB25 119 P,Options,Technology,-0.00327534,-100,0.006181181,0.00,"2,027.06",No
Performance by Symbol,Data,NVDA  250207P00120000,NVDA 07FEB25 120 P,Options,Technology,-0.001867145,-100,0.003467312,0.00,853.84,No
Performance by Symbol,Data,NVDA  260116C00110000,NVDA 16JAN26 110 C,Options,Technology,0.051810668,21.124324324,0.010008959,"7,236.65",0.00,Yes
Performance by Symbol,Data,Total Options,,,,0.046091598,59.101135259,0.021261846,"7,236.65","11,541.86",
Performance by Symbol,Data,BILI,BILIBILI INC-SPONSORED ADR,Stocks,Technology,0,0,0,0.00,0.00,No
Performance by Symbol,Data,CAT,CATERPILLAR INC,Stocks,Industrials,0,0,0,0.00,0.00,No
Performance by Symbol,Data,NVDA,NVIDIA CORP,Stocks,Technology,0.185547753,4.935730157,0.008934636,0.00,"1,919.14",No
Performance by Symbol,Data,Total Stocks,,,,0.139160814,4.935730157,0.008934636,0.00,"1,919.14",
Performance by Symbol,Data,CAD,Canadian Dollar,Cash,Cash,0,1.523845495,0,,,Yes
Performance by Symbol,Data,CHF,Swiss Franc,Cash,Cash,-0,-0.273348519,0,,,Yes
Performance by Symbol,Data,EUR,Euro,Cash,Cash,-0.000004081,4.166937933,-0.000000165,,,Yes
Performance by Symbol,Data,HKD,Hong Kong Dollar,Cash,Cash,4.615268858,-0.175884944,-0.008143628,,,Yes
Performance by Symbol,Data,JPY,Japanese Yen,Cash,Cash,0.081971134,0.506714987,0.000411871,,,Yes
Performance by Symbol,Data,MXN,Mexican Peso,Cash,Cash,-0,0.715630106,-0,,,Yes
Performance by Symbol,Data,SEK,Swedish Krona,Cash,Cash,0,1.931209003,0,,,Yes
Performance by Symbol,Data,SGD,Singapore Dollar,Cash,Cash,0.059078266,0.485948273,0.000286409,,,Yes
Performance by Symbol,Data,USD,United States Dollar,Cash,Cash,-0.237010713,-14.595883054,0.088556931,,,Yes
Performance by Symbol,Data,Fees,Fees,Cash,Cash,-,-,-0.000284054,,,-
Performance by Symbol,Data,Total Cash,,,,4.519338971,1.947705907,0.080822636,,,
Performance by Symbol,Data,Total,,,,100,0.201169297,0.201169297,"66,482.44","13,968.67",
Performance by Long Short,MetaInfo,Analysis Period,"February 3, 2025 - February 12, 2025"
Performance by Long Short,Header,Long/Short,Symbol,Description,Sector,FinancialInstrument,AvgWeight,Return,Contribution,Unrealized_P&L,Realized_P&L,Open
Performance by Long Short,Data,Long,DIA,SPDR DJIA TRUST,Broad,ETFs,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Total Broad,,,,,0,0,0,0.00,0.00,
Performance by Long Short,Data,Long,SGOV,ISHARES 0-3 MONTH TREASURY B,Government,ETFs,95.295408616,0.094358458,0.090040505,"59,245.79",507.67,Yes
Performance by Long Short,Data,Total Government,,,,,95.295408616,0.094358458,0.090040505,"59,245.79",507.67,
Performance by Long Short,Data,Long,CAT,CATERPILLAR INC,Industrials,Stocks,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Total Industrials,,,,,0,0,0,0.00,0.00,
Performance by Long Short,Data,Long,BILI,BILIBILI INC-SPONSORED ADR,Technology,Stocks,0,0,0,0.00,0.00,No
Performance by Long Short,Data,Long,NVDA,NVIDIA CORP,Technology,Stocks,0.185547753,4.935730157,0.008934636,0.00,"1,919.14",No
